Time,Voltage (mV)
0.0047037601470947266,-2556.00
0.009994029998779297,-2531.00
0.015211820602416992,-2539.67
0.02042412757873535,-2567.67
0.02564239501953125,-2552.67
0.030930519104003906,-2553.33
0.03613877296447754,-2568.67
0.04135704040527344,-2552.67
0.04657387733459473,-2518.33
0.05178499221801758,-2550.33
0.05702638626098633,-2557.67
0.06223440170288086,-2576.33
0.06744837760925293,-2590.33
0.07265329360961914,-2570.00
0.07793521881103516,-2556.67
0.08314013481140137,-2558.00
0.0883481502532959,-2549.67
0.09356164932250977,-2549.00
0.09877777099609375,-2577.67
0.10399866104125977,-2558.67
0.10921931266784668,-2573.33
0.11443424224853516,-2577.67
0.11965107917785645,-2567.33
0.12492847442626953,-2554.33
0.13013243675231934,-2547.00
0.13536357879638672,-2549.00
0.14055442810058594,-2526.67
0.1457815170288086,-2554.33
0.15099453926086426,-2528.00
0.1562209129333496,-2578.00
0.16143178939819336,-2542.00
0.16663002967834473,-2495.00
0.17189764976501465,-2546.00
0.17705941200256348,-2560.00
0.18227052688598633,-2563.33
0.18748831748962402,-2530.00
0.19269418716430664,-2577.00
0.19797134399414062,-2565.67
0.20318388938903809,-2568.33
0.20840096473693848,-2566.67
0.21361446380615234,-2568.33
0.21882319450378418,-2554.33
0.2240443229675293,-2558.00
0.22926616668701172,-2570.00
0.2344820499420166,-2540.67
0.2397022247314453,-2533.33
0.2449665069580078,-2568.00
0.2501819133758545,-2556.00
0.2554008960723877,-2557.33
0.2606222629547119,-2533.67
0.2658371925354004,-2568.33
0.27106165885925293,-2535.67
0.27626538276672363,-2547.00
0.2814807891845703,-2550.00
0.28668713569641113,-2558.67
0.29194211959838867,-2568.00
0.2971634864807129,-2560.67
0.302382230758667,-2584.67
0.307586669921875,-2539.33
0.3128025531768799,-2548.67
0.3180232048034668,-2555.33
0.3232440948486328,-2551.33
0.32845592498779297,-2539.00
0.33367323875427246,-2573.33
0.33893609046936035,-2556.33
0.3441464900970459,-2543.00
0.34937047958374023,-2584.00
0.3545846939086914,-2530.67
0.3598043918609619,-2585.67
0.36502718925476074,-2541.67
0.3702404499053955,-2552.33
0.375457763671875,-2571.67
0.3806750774383545,-2558.00
0.3859388828277588,-2569.00
0.39115023612976074,-2546.33
0.3963634967803955,-2556.00
0.40158629417419434,-2564.33
0.4067955017089844,-2553.00
0.4120216369628906,-2587.33
0.41724228858947754,-2524.67
0.42246246337890625,-2549.00
0.4276702404022217,-2563.00
0.4329414367675781,-2562.33
0.4381580352783203,-2541.67
0.4433760643005371,-2533.67
0.4485962390899658,-2542.33
0.4537992477416992,-2538.67
0.45902228355407715,-2582.00
0.4642314910888672,-2594.67
0.4694483280181885,-2516.67
0.4746582508087158,-2535.67
0.479933500289917,-2535.33
0.48514223098754883,-2550.33
