Time,Voltage (mV)
0.0049016475677490234,-2967.33
0.010057449340820312,-2962.67
0.015274524688720703,-2966.33
0.0204927921295166,-2994.33
0.02571892738342285,-3014.67
0.030997276306152344,-2984.67
0.03621196746826172,-2965.67
0.04143071174621582,-2999.00
0.046648502349853516,-2992.33
0.05193805694580078,-2995.33
0.057141780853271484,-3019.67
0.062361955642700195,-3004.00
0.06757283210754395,-3007.00
0.07279229164123535,-2972.33
0.0780484676361084,-2980.33
0.08324193954467773,-2973.00
0.08845186233520508,-3009.33
0.09366798400878906,-3000.67
0.09894657135009766,-2982.33
0.10416293144226074,-2985.00
0.10938286781311035,-2954.67
0.11459875106811523,-2951.67
0.11989450454711914,-2968.33
0.12501788139343262,-2974.33
0.13023018836975098,-2950.33
0.1354513168334961,-2999.00
0.14068031311035156,-2986.33
0.14593982696533203,-2975.33
0.1511521339416504,-2963.00
0.15637683868408203,-2981.00
0.16160178184509277,-2981.67
0.16682004928588867,-2996.33
0.17203688621520996,-2978.33
0.17724919319152832,-2977.67
0.1824655532836914,-2989.33
0.18767809867858887,-2990.33
0.19294190406799316,-3007.00
0.19815659523010254,-2990.33
0.2033686637878418,-3001.33
0.2085893154144287,-2976.67
0.21380972862243652,-2988.67
0.2190251350402832,-2987.33
0.22425293922424316,-3014.33
0.22947144508361816,-3004.67
0.2346971035003662,-3002.67
0.23996901512145996,-2985.33
0.24518465995788574,-3009.00
0.2504112720489502,-3020.67
0.2556295394897461,-2991.33
0.2609546184539795,-2992.00
0.26606106758117676,-3011.67
0.2712740898132324,-2996.00
0.27649402618408203,-2978.33
0.28172826766967773,-3012.67
0.28699588775634766,-3005.00
0.29221200942993164,-2990.67
0.2974238395690918,-2985.33
0.30272722244262695,-2992.00
0.30793333053588867,-3012.67
0.3131411075592041,-2991.00
0.3183572292327881,-3017.00
0.3235805034637451,-2981.67
0.32880163192749023,-2999.67
0.33402419090270996,-2987.00
0.3392324447631836,-2985.00
0.3444526195526123,-2985.67
0.3496737480163574,-3019.33
0.35494542121887207,-3016.00
0.3601646423339844,-2980.33
0.3653905391693115,-3003.33
0.370603084564209,-3021.67
0.37581777572631836,-3015.00
0.3810412883758545,-2968.00
0.38625335693359375,-3007.67
0.39147353172302246,-2976.33
0.39668846130371094,-2989.33
0.4019792079925537,-2993.00
0.4071934223175049,-3013.33
0.41240477561950684,-2997.33
0.4176359176635742,-2992.33
0.42290425300598145,-2973.67
0.4280705451965332,-3001.67
0.43329834938049316,-3016.33
0.4385075569152832,-2988.00
0.44373130798339844,-3006.67
0.44899678230285645,-3003.00
0.4542098045349121,-3004.67
0.4594237804412842,-2994.67
0.46463799476623535,-2984.67
0.46990513801574707,-3018.00
0.4750711917877197,-2982.33
0.48028087615966797,-2991.00
0.48549604415893555,-2996.33
0.4907100200653076,-2981.00
0.49599599838256836,-2995.33
0.5012087821960449,-2970.00
0.5064222812652588,-2984.00
0.5116455554962158,-3000.33
0.5169377326965332,-2994.33
0.5221443176269531,-2978.67
0.5273592472076416,-3004.00
0.5325701236724854,-2974.67
0.5377960205078125,-3002.67
0.5430238246917725,-3008.33
0.5482344627380371,-2971.00
0.5534420013427734,-2982.00
0.5586645603179932,-2980.33
0.5639350414276123,-3011.67
0.5691487789154053,-3017.33
0.5743634700775146,-3014.67
0.5795776844024658,-3004.67
0.5847938060760498,-2990.00
0.5900251865386963,-3004.33
0.5952394008636475,-3010.67
0.6004528999328613,-3010.00
0.605661153793335,-2974.33
0.6109390258789062,-2992.67
0.6161487102508545,-3008.67
0.6213634014129639,-3003.00
0.6265859603881836,-2998.67
0.6317996978759766,-3002.00
0.6370248794555664,-3009.67
0.6422393321990967,-3027.00
0.6474652290344238,-2980.67
0.6526885032653809,-2981.33
0.6579806804656982,-3015.33
0.6632065773010254,-3014.33
0.6684105396270752,-3013.33
0.6736302375793457,-3018.67
0.6789016723632812,-3007.00
0.6840775012969971,-2992.33
0.6892960071563721,-2995.00
0.6945257186889648,-3026.67
0.6997458934783936,-3001.00
0.7049946784973145,-3010.00
0.7102069854736328,-3012.33
0.7154204845428467,-3010.33
0.7206463813781738,-3016.00
0.7259256839752197,-3002.67
0.7310805320739746,-2991.33
0.7362957000732422,-2998.00
0.7415101528167725,-3006.67
0.7467291355133057,-3026.33
0.7519974708557129,-3019.67
0.757211446762085,-3002.00
0.7624239921569824,-2975.67
0.7676382064819336,-3028.33
0.7729356288909912,-2999.33
0.778144121170044,-2986.33
0.7833592891693115,-2984.33
0.7885730266571045,-2987.67
0.7937946319580078,-3003.00
0.799025297164917,-3008.33
0.8042314052581787,-3008.00
0.8094596862792969,-2999.67
0.8146734237670898,-3006.00
0.8199427127838135,-3016.67
0.8251633644104004,-2970.33
0.83038330078125,-3001.67
0.8356039524078369,-3004.33
0.840817928314209,-2986.00
0.8460373878479004,-3006.67
0.8512516021728516,-3006.33
0.85646653175354,-3016.67
0.8616809844970703,-2984.33
0.8669474124908447,-3011.00
0.872166633605957,-2999.67
0.8773815631866455,-3036.00
0.8826041221618652,-2995.33
0.8878216743469238,-3007.67
0.8930432796478271,-2980.00
0.8982570171356201,-3013.00
0.9034774303436279,-3029.33
0.9086897373199463,-2992.00
0.9139707088470459,-2999.00
0.9191925525665283,-3019.33
0.9244122505187988,-3012.33
0.9296338558197021,-2984.33
0.9349038600921631,-2993.67
0.940065860748291,-3004.00
0.9452760219573975,-3012.00
0.9504961967468262,-2969.67
0.9557080268859863,-2993.00
0.9609980583190918,-3000.67
0.9662094116210938,-2994.00
0.9714255332946777,-3014.33
0.9766373634338379,-2988.00
0.9819061756134033,-3005.00
0.9870738983154297,-2994.00
0.9922921657562256,-3013.00
0.9975082874298096,-3010.33
1.0027213096618652,-2997.00
1.007997989654541,-2982.00
1.0132081508636475,-3004.33
1.018430233001709,-2998.33
1.0236454010009766,-3011.67
1.0289373397827148,-3027.67
1.034144401550293,-3003.67
1.0393598079681396,-3003.00
1.044579029083252,-2999.33
1.0497939586639404,-3001.67
1.055025339126587,-2996.00
1.0602328777313232,-3003.00
1.0654592514038086,-3008.67
1.0706806182861328,-3015.33
1.0759427547454834,-2989.33
1.0811612606048584,-3004.00
1.0863771438598633,-2987.33
1.091585636138916,-3006.00
1.0968053340911865,-2995.33
1.1020257472991943,-3012.00
1.1072394847869873,-2989.33
1.112459659576416,-3017.33
1.11767578125,-2983.00
1.1229476928710938,-3011.33
1.1281626224517822,-3003.00
1.133378267288208,-3000.67
1.1385853290557861,-3035.00
1.1438000202178955,-2993.00
1.1490259170532227,-3022.00
1.1542465686798096,-3005.33
1.1594724655151367,-3009.67
1.164684772491455,-3014.67
1.1699719429016113,-3007.67
1.1751914024353027,-2978.33
1.1803991794586182,-3003.00
1.185622215270996,-2993.00
1.1908349990844727,-3037.00
1.1960546970367432,-3007.00
1.201270341873169,-2989.67
1.2064831256866455,-3019.33
1.211707353591919,-3019.33
1.21699857711792,-3036.33
1.222212314605713,-3036.00
1.2274258136749268,-2987.00
1.232647180557251,-3001.33
1.2379364967346191,-3022.67
1.24314546585083,-3006.67
1.2483649253845215,-2994.67
1.2535746097564697,-3021.00
1.2588026523590088,-3004.33
1.2640271186828613,-3015.33
1.269240379333496,-3021.67
1.274461269378662,-3008.00
1.279675006866455,-3013.33
1.2849442958831787,-2998.33
1.2901716232299805,-3017.67
1.2953894138336182,-3013.67
1.3006114959716797,-3008.33
1.3058245182037354,-2989.33
1.31105637550354,-3018.00
1.3162636756896973,-3007.33
1.321481704711914,-2990.67
1.3266875743865967,-3004.00
1.3319730758666992,-3018.00
1.3371918201446533,-3016.67
1.3424055576324463,-3021.33
1.347632884979248,-3021.33
1.3529095649719238,-3017.33
1.3580818176269531,-2994.67
1.3633038997650146,-3004.67
1.3685235977172852,-3024.00
1.3737447261810303,-3038.00
1.3790018558502197,-3007.33
1.384228229522705,-2992.67
1.3894453048706055,-3018.33
1.3946614265441895,-3009.33
1.3999335765838623,-2998.00
1.4051437377929688,-2999.67
1.410358190536499,-3019.33
1.415572166442871,-3004.33
1.4207894802093506,-3006.00
1.4260003566741943,-3007.00
1.431227684020996,-3006.33
1.436445713043213,-3021.67
1.441671371459961,-3020.67
1.446934461593628,-2998.67
1.4521479606628418,-3019.33
1.4573652744293213,-2976.67
1.4625797271728516,-2993.33
1.467799425125122,-3033.33
1.4730229377746582,-3006.00
1.4782328605651855,-3031.33
1.4834606647491455,-3022.67
1.4886727333068848,-3014.33
1.4939355850219727,-3009.00
1.4991436004638672,-3031.67
1.5043630599975586,-3012.00
1.509573221206665,-3032.33
1.5147919654846191,-2992.33
1.5200259685516357,-3015.67
1.5252344608306885,-3002.33
1.5304596424102783,-3030.33
1.5356757640838623,-3018.67
1.5409390926361084,-2988.33
1.546142578125,-3013.33
1.5513577461242676,-3022.33
