Timestamp,FSR 1,FSR 2,FSR 3,FSR 4,FSR 5,FSR 6,FSR 7,FSR 8,FSR 9,FSR 10,FSR 11,FSR 12
1743705642423386,1,4,2,0,3,4,0,1,0,10,4,0
1743705642435457,7,4,0,1,3,6,2,2,3,0,1,0
1743705642448358,5,3,1,1,3,1,0,2,3,8,0,4
1743705642460861,7,2,2,2,0,5,4,3,3,2,5,2
1743705642474071,1,2,0,4,4,3,0,2,1,3,4,2
1743705642487588,7,3,3,2,0,3,4,2,1,2,0,1
1743705642498508,7,4,4,4,4,1,1,0,2,3,4,0
1743705642510519,6,3,15,0,0,0,3,2,10,2,1,3
1743705642523584,2,0,3,4,0,3,0,5,0,3,2,0
1743705642534845,7,0,4,3,0,5,2,0,5,4,2,0
1743705642546924,2,0,5,4,4,0,4,13,4,4,0,2
1743705642560062,5,3,1,4,3,0,0,2,2,0,4,1
1743705642572046,3,4,2,3,3,3,4,3,3,1,2,3
1743705642584948,8,0,0,4,2,0,2,4,2,0,3,8
1743705642596687,1,1,6,4,2,2,2,0,3,3,14,2
1743705642608688,7,2,4,3,1,0,1,0,6,1,1,3
1743705642621230,7,0,2,1,2,4,3,4,2,3,3,0
1743705642633030,2,4,2,3,0,3,20,4,0,3,2,5
1743705642645322,4,5,5,0,1,2,4,4,1,0,4,0
1743705642657810,5,3,4,0,0,3,4,0,3,4,0,5
1743705642669798,4,2,4,7,2,0,0,3,0,2,13,3
1743705642681950,7,3,0,3,3,0,3,2,3,0,1,5
1743705642693953,9,3,4,2,2,3,1,0,4,5,1,3
1743705642705688,2,3,2,0,4,3,5,11,4,1,1,4
1743705642717760,8,0,1,1,2,3,1,4,4,1,0,1
1743705642729164,0,4,3,3,2,5,4,0,4,2,0,2
1743705642741608,9,0,3,4,4,3,0,4,2,3,0,3
1743705642753579,5,1,4,3,0,4,0,5,1,1,4,0
1743705642766132,6,0,0,3,2,2,3,3,0,0,0,2
1743705642778055,5,2,5,0,0,5,1,1,5,6,2,3
1743705642790143,4,4,3,4,4,4,1,2,20,6,3,0
1743705642802367,4,0,0,4,2,0,3,2,2,0,0,3
1743705642814201,0,2,2,6,4,0,4,0,7,1,0,3
1743705642825204,9,1,15,4,4,0,2,0,0,5,3,1
1743705642837801,7,4,3,2,2,0,3,3,0,3,2,5
1743705642849356,3,0,2,4,3,0,1,0,4,3,4,0
1743705642861532,8,0,0,1,3,2,0,3,3,0,5,3
1743705642873640,6,4,1,1,0,0,3,1,0,4,0,1
1743705642884589,4,0,0,4,0,3,3,0,5,1,2,0
1743705642897609,7,5,4,1,3,0,2,1,0,4,0,2
1743705642909666,5,1,0,3,1,5,2,0,2,0,4,3
1743705642920440,21,0,4,2,15,3,0,4,0,12,0,0
1743705642932192,7,3,3,2,0,5,0,3,0,3,3,0
1743705642944554,7,4,0,3,3,3,0,2,0,3,0,3
1743705642956651,7,3,0,2,5,3,1,0,4,3,2,4
1743705642968267,2,3,3,13,4,2,0,4,0,4,3,3
1743705642980062,4,1,8,1,3,0,0,0,3,2,4,2
1743705642992053,6,4,0,0,3,0,3,6,7,0,5,3
1743705643003641,6,2,0,0,4,5,1,0,0,4,2,4
1743705643016178,8,4,4,0,0,5,4,3,3,1,6,2
1743705643027910,6,1,3,0,13,1,3,0,2,0,4,3
1743705643039559,3,0,4,2,2,0,4,16,1,1,2,0
1743705643051268,8,3,3,1,0,2,0,4,0,5,2,2
1743705643063905,6,0,4,0,1,2,12,3,4,1,3,2
1743705643075757,4,3,2,4,4,0,6,1,2,0,6,3
1743705643087817,2,3,3,0,4,2,0,5,0,2,4,4
1743705643099612,3,4,3,1,0,4,0,1,4,0,4,3
1743705643111230,5,0,4,17,0,3,0,1,1,2,1,4
1743705643122760,8,2,0,3,4,0,2,4,4,2,4,0
1743705643134669,3,4,3,0,4,3,5,0,0,2,17,3
1743705643146762,4,1,2,0,0,1,5,1,1,3,3,2
1743705643158663,3,0,0,0,1,1,4,0,3,2,4,3
1743705643170254,6,2,1,0,0,3,3,3,3,5,0,1
1743705643182558,6,0,5,3,2,4,0,3,3,0,3,3
1743705643194959,9,1,3,0,5,3,4,4,2,0,4,10
1743705643206750,10,3,4,3,3,1,3,4,3,9,3,4
1743705643218060,13,0,4,3,3,1,3,1,0,3,3,1
1743705643231000,10,0,4,2,4,4,3,4,2,2,2,1
1743705643242616,8,15,5,4,2,3,3,5,6,3,0,2
1743705643254423,11,1,2,0,0,3,2,1,0,0,0,3
1743705643266421,12,2,11,0,4,4,0,3,0,4,0,3
1743705643278002,10,4,0,2,3,0,0,2,3,3,1,3
1743705643290931,13,0,0,3,3,0,3,1,2,1,4,0
1743705643302932,13,19,0,3,3,0,2,0,1,0,4,2
1743705643314629,14,1,3,0,6,3,2,0,5,3,1,3
1743705643326606,15,3,4,4,2,2,0,5,2,4,5,3
1743705643338415,12,0,1,5,0,3,3,6,2,19,4,2
1743705643351081,17,4,2,0,0,3,3,3,2,4,3,2
1743705643362628,14,0,0,3,3,3,2,0,6,4,3,2
1743705643374634,17,4,0,5,3,2,4,13,3,1,10,5
1743705643386640,19,0,4,0,0,3,2,0,3,1,2,3
1743705643398203,18,3,0,3,4,2,0,4,2,0,4,4
1743705643409639,22,2,6,3,0,0,0,3,0,0,3,2
1743705643422175,22,3,1,3,3,1,1,5,3,4,4,1
1743705643433970,25,2,1,0,1,1,2,0,3,0,4,2
1743705643445861,22,4,3,4,2,1,2,0,2,3,1,0
1743705643457643,28,2,0,2,3,1,3,0,3,3,3,1
1743705643470145,32,0,2,0,3,3,0,2,3,0,0,0
1743705643481413,38,2,0,5,4,4,2,1,3,1,2,1
1743705643493872,41,4,4,3,0,4,3,3,3,0,0,3
1743705643505669,42,2,2,17,0,0,1,1,3,3,2,3
1743705643517577,42,2,4,3,4,2,2,3,4,3,2,4
1743705643530038,46,4,4,3,3,0,3,14,5,4,2,0
1743705643542026,45,4,4,2,3,2,0,5,2,3,0,3
1743705643554005,49,3,4,2,3,2,0,3,1,6,1,4
1743705643565006,51,0,0,2,0,0,4,7,2,0,3,2
1743705643577439,53,0,4,2,3,0,0,6,4,1,2,0
1743705643589256,55,0,4,3,0,3,0,8,0,3,4,3
1743705643601665,56,1,3,1,4,3,0,2,14,0,3,2
1743705643613107,59,3,4,0,4,3,16,2,0,4,1,0
1743705643625246,63,2,2,4,2,0,4,1,1,2,0,4
1743705643637278,64,1,2,4,1,0,3,0,2,0,0,0
1743705643649777,66,8,3,0,0,9,4,2,6,1,0,4
1743705643661841,68,0,3,2,0,0,0,1,0,2,0,2
1743705643673842,71,2,3,0,4,4,4,4,3,18,4,2
1743705643685438,75,3,0,3,2,0,2,3,2,0,0,0
1743705643697813,71,3,2,0,2,0,1,4,5,4,3,0
1743705643708885,76,0,3,5,2,2,1,2,2,0,3,3
1743705643721055,75,4,3,3,0,4,2,2,0,3,4,1
1743705643732850,81,0,3,2,3,3,3,0,0,4,4,3
1743705643744577,81,1,3,0,2,4,2,2,9,1,0,0
1743705643756413,85,1,1,0,0,4,2,3,0,1,5,2
1743705643768716,88,2,0,5,2,3,2,3,0,0,1,1
1743705643780417,87,6,4,3,0,3,9,5,3,0,3,1
1743705643791859,91,4,4,3,2,4,2,6,1,0,2,3
1743705643803663,92,0,3,2,3,4,0,1,1,1,4,5
1743705643815318,95,4,4,0,2,5,4,0,5,4,2,2
1743705643827286,99,4,4,2,13,0,0,3,0,3,2,2
1743705643839414,101,2,6,0,4,1,0,3,4,1,4,2
1743705643851304,103,4,2,2,2,0,5,1,2,3,3,1
1743705643862838,106,4,2,1,3,3,0,3,4,1,0,3
1743705643875308,102,2,3,2,0,4,3,0,3,5,3,1
1743705643887514,109,3,3,0,4,4,3,0,1,0,0,0
1743705643899594,112,2,1,3,5,5,2,0,0,2,3,0
1743705643911697,111,0,2,0,4,2,2,5,4,4,2,3
1743705643922921,115,4,2,0,2,0,3,3,3,19,4,3
1743705643935498,118,0,4,0,0,2,0,0,3,1,0,2
1743705643946881,125,0,4,3,3,0,0,0,3,3,3,3
1743705643959705,130,0,3,19,0,2,0,1,0,4,3,0
1743705643971816,128,2,2,1,0,4,6,6,3,7,0,1
1743705643983540,129,3,2,1,3,4,0,4,0,0,1,3
1743705643995756,130,4,2,7,0,3,0,4,3,0,0,0
1743705644007756,132,3,2,2,0,0,1,1,2,0,4,5
1743705644019338,133,0,4,2,3,3,0,3,3,2,14,0
1743705644030348,136,2,0,4,4,0,1,4,2,4,4,0
1743705644042349,137,1,3,0,4,1,0,3,1,3,4,3
1743705644054650,138,1,3,4,0,1,3,1,0,4,1,0
1743705644066891,138,2,3,2,5,0,12,3,2,5,6,2
1743705644078895,135,4,4,3,2,3,8,1,0,5,2,0
1743705644090852,140,2,4,3,0,4,4,0,0,4,3,3
1743705644102481,142,2,4,5,5,2,3,0,3,2,0,1
1743705644114472,137,4,4,4,0,1,3,3,2,1,2,0
1743705644127618,142,3,0,4,3,0,4,4,1,2,2,2
1743705644141408,143,3,4,4,2,0,0,2,3,2,2,2
1743705644153979,144,2,3,3,2,0,4,3,3,4,2,3
1743705644165899,152,3,1,1,3,1,4,3,1,2,9,2
1743705644178633,145,1,4,3,0,1,2,3,0,3,0,0
1743705644191584,145,0,0,2,3,1,2,3,1,3,0,2
1743705644202909,141,4,3,2,3,1,3,3,4,4,3,3
1743705644214990,151,0,4,0,0,2,0,4,3,1,3,1
1743705644227085,147,3,0,2,1,0,1,3,5,3,1,3
1743705644238851,148,0,3,2,1,4,18,2,12,5,3,3
1743705644250807,149,4,0,4,1,3,0,2,21,4,4,5
1743705644263298,149,0,5,0,1,1,0,3,2,1,0,2
1743705644274298,145,5,1,0,2,0,2,5,1,0,2,0
1743705644287058,148,0,3,4,3,3,3,0,2,0,2,4
1743705644299700,146,3,2,0,3,2,0,5,3,3,0,10
1743705644311563,152,4,3,1,1,0,4,0,3,0,4,17
1743705644323621,149,5,2,0,4,0,1,4,3,3,1,2
1743705644336020,148,4,2,0,1,0,3,4,10,2,4,2
1743705644347606,148,4,6,0,4,4,1,17,4,1,4,2
1743705644359603,153,5,3,0,3,2,2,3,1,2,11,3
1743705644371604,148,1,3,6,1,4,0,2,0,3,3,3
1743705644383317,154,3,5,4,2,0,1,1,1,3,0,1
1743705644395418,155,5,0,3,3,3,2,0,6,3,0,1
1743705644407792,155,0,4,0,0,0,0,4,2,6,3,3
1743705644421155,154,2,4,2,0,1,1,2,0,1,5,1
1743705644433948,153,3,3,5,1,0,3,0,1,3,2,2
1743705644446454,150,3,2,2,3,2,2,2,1,0,3,0
1743705644458326,155,4,1,3,3,0,3,4,3,3,0,2
1743705644469331,155,4,3,4,2,5,2,3,1,1,3,3
1743705644483000,161,1,4,2,1,0,1,3,2,0,4,4
1743705644495361,164,4,6,1,1,3,4,3,2,1,0,3
1743705644507444,164,1,3,0,3,3,3,4,0,4,3,3
1743705644520129,159,3,5,3,2,3,3,2,4,19,4,15
1743705644531928,163,3,4,1,2,2,5,0,2,2,0,4
1743705644544397,165,4,2,0,1,0,2,0,1,3,3,3
1743705644557486,166,3,0,2,3,1,2,1,3,1,2,2
1743705644569424,162,2,0,2,0,4,1,3,3,4,1,0
1743705644581812,168,2,0,1,2,2,1,2,3,0,3,0
1743705644594015,161,3,0,6,0,4,4,1,3,4,4,1
1743705644606008,164,3,3,0,4,0,0,3,1,0,5,1
1743705644618793,157,2,2,4,1,0,2,4,4,1,0,2
1743705644630794,151,3,1,0,4,4,2,3,0,1,0,3
1743705644644713,165,3,5,4,2,3,3,0,4,3,4,2
1743705644658852,162,3,4,3,6,0,4,2,4,3,2,1
1743705644670998,176,0,5,2,0,0,3,4,3,5,3,3
1743705644685020,182,0,3,2,0,3,2,2,2,0,0,0
1743705644695710,162,4,1,5,4,1,0,5,2,4,4,2
1743705644708749,161,4,3,3,2,2,4,1,4,3,0,4
1743705644720511,166,0,3,0,0,3,4,4,0,4,2,4
1743705644731811,167,0,3,3,0,0,4,3,1,4,4,3
1743705644744063,165,3,1,3,2,3,1,2,2,0,3,2
1743705644755548,165,5,0,0,3,2,3,0,3,2,16,1
1743705644767675,184,0,0,3,4,4,2,3,3,0,4,2
1743705644778956,169,4,0,5,2,0,2,4,4,0,3,2
1743705644791027,169,1,2,2,0,4,3,0,4,2,2,3
1743705644803666,171,1,1,2,0,3,2,0,0,3,6,3
1743705644814507,167,1,0,3,0,3,18,3,3,0,3,3
1743705644827241,173,4,3,10,3,5,2,2,0,3,0,2
1743705644841471,172,3,6,3,0,3,4,6,1,2,1,3
1743705644853708,174,3,1,4,2,0,2,1,4,4,0,1
1743705644866188,166,6,3,3,2,14,2,4,3,0,3,3
1743705644878103,174,3,0,2,0,3,3,0,2,0,2,4
1743705644890078,173,3,8,1,2,9,3,0,4,1,2,0
1743705644901989,176,2,2,7,0,1,6,3,3,0,3,4
1743705644914171,175,3,2,0,1,0,2,0,0,6,2,0
1743705644926597,176,3,0,2,0,0,8,1,5,2,2,4
1743705644937935,177,3,17,4,1,2,1,4,3,3,1,4
1743705644951007,176,1,0,2,3,2,3,1,0,5,2,0
1743705644962021,176,19,0,4,4,4,3,6,1,0,4,3
1743705644976043,177,8,4,4,1,4,4,0,0,4,5,4
1743705644988664,176,0,4,0,1,2,3,1,0,3,5,2
1743705645002805,177,4,0,1,3,3,1,4,1,0,3,4
1743705645015277,176,3,0,2,2,0,0,3,4,0,3,0
1743705645027741,178,3,2,0,3,2,4,4,20,3,3,0
1743705645041406,177,3,4,3,0,4,9,3,5,2,2,4
1743705645053714,181,3,0,1,3,3,0,4,2,0,2,0
1743705645066883,181,0,3,6,19,0,2,14,0,4,4,3
1743705645078483,183,0,1,2,0,1,4,4,2,4,4,4
1743705645090511,183,1,4,1,4,2,3,1,3,3,0,3
1743705645103266,184,0,3,2,2,15,3,2,3,3,3,3
1743705645115354,184,4,0,6,5,2,1,14,0,6,3,0
1743705645127633,182,3,3,0,3,0,3,0,0,5,0,1
1743705645140575,186,0,5,0,4,3,6,3,3,1,2,1
1743705645153577,189,2,2,0,0,2,6,3,0,4,3,3
1743705645165107,192,4,4,4,4,1,3,3,3,0,3,0
1743705645177565,190,20,5,2,3,2,3,3,3,2,0,5
1743705645190819,188,0,5,1,4,0,3,0,4,1,3,3
1743705645202677,191,0,17,0,3,4,3,0,5,3,0,2
1743705645214183,191,2,5,5,0,3,0,4,0,3,3,3
1743705645226188,193,3,3,0,4,1,0,3,4,0,2,2
1743705645238778,191,8,2,3,3,0,1,5,0,1,0,3
1743705645250053,190,1,4,0,0,5,1,0,0,1,1,4
1743705645263058,192,0,2,3,6,4,3,5,2,2,3,3
1743705645275494,192,4,2,0,4,2,0,2,11,2,13,3
1743705645286824,187,3,2,0,4,2,12,6,4,2,2,3
1743705645298971,188,1,3,4,4,0,4,6,2,0,3,3
1743705645311043,191,3,0,3,0,0,1,1,6,2,3,4
1743705645324322,193,4,0,4,0,2,4,1,5,2,2,1
1743705645336820,195,3,1,3,2,0,6,1,5,4,2,0
1743705645348397,195,3,0,3,14,1,0,3,3,1,2,0
1743705645361702,196,4,5,2,0,2,15,0,0,2,0,4
1743705645373552,197,3,3,3,2,5,0,0,3,0,3,3
1743705645387787,191,2,2,0,4,3,0,3,0,3,3,0
1743705645402198,194,3,2,4,2,0,4,4,2,3,2,0
1743705645414285,189,13,4,2,2,5,3,2,2,3,4,0
1743705645427316,191,6,1,6,2,0,4,0,0,3,2,1
1743705645438872,192,4,4,3,20,1,2,1,4,9,3,2
1743705645451206,197,0,7,1,1,2,0,2,0,0,0,3
1743705645463684,195,4,4,2,4,3,0,5,4,4,0,3
1743705645476677,191,3,0,3,3,3,0,3,0,3,3,4
1743705645489347,196,3,3,6,0,0,0,14,2,0,2,0
1743705645502898,196,0,3,3,4,16,4,1,4,2,3,0
1743705645515394,199,3,2,0,3,4,3,2,15,0,2,1
1743705645527768,196,0,0,2,3,20,0,2,0,2,2,2
1743705645540301,195,3,0,3,0,1,3,14,4,3,4,3
1743705645553168,197,0,0,3,3,3,0,3,2,3,1,3
1743705645565545,198,2,2,5,2,2,14,2,0,2,1,1
1743705645577940,199,0,2,3,2,5,18,4,4,0,3,2
1743705645590961,194,4,3,0,3,3,0,0,2,0,3,0
1743705645603576,195,2,0,3,4,4,0,2,3,6,2,4
1743705645616431,194,4,4,2,1,5,3,1,4,3,0,3
1743705645628746,197,4,3,3,2,4,0,3,2,3,5,2
1743705645643153,198,4,7,1,2,1,3,3,3,5,3,2
1743705645655852,198,2,9,3,1,0,1,4,3,4,3,1
1743705645667858,199,4,4,0,4,0,1,0,4,0,4,0
1743705645680145,193,3,4,3,1,2,0,2,4,2,4,0
1743705645693137,199,3,4,3,0,1,2,2,0,2,1,0
1743705645706273,199,6,0,1,1,0,2,0,2,1,3,4
1743705645719079,199,4,6,3,4,12,4,3,0,0,3,1
1743705645730950,195,0,7,3,3,4,0,0,2,5,0,3
1743705645742949,203,2,1,3,2,5,4,2,0,0,1,3
1743705645755720,199,1,4,4,0,4,0,4,4,3,4,5
1743705645769357,202,0,2,0,3,4,1,3,3,0,5,3
1743705645781630,200,1,4,3,3,4,0,0,0,2,1,1
1743705645792621,202,2,2,3,1,0,2,2,0,3,7,3
1743705645805365,200,6,0,2,0,3,15,2,1,3,2,3
1743705645816700,204,3,3,3,0,3,3,8,0,1,6,0
1743705645828840,203,3,3,0,4,2,13,0,4,3,0,2
1743705645840557,199,3,0,2,2,3,3,1,5,3,14,1
1743705645852729,199,3,5,3,0,0,2,5,3,1,4,3
1743705645863898,204,2,0,4,1,1,2,0,0,19,3,0
1743705645876656,205,3,1,3,1,0,3,1,3,3,3,0
1743705645888660,204,3,0,3,17,0,2,0,2,2,1,5
1743705645900408,202,1,4,1,2,0,2,3,3,3,0,4
1743705645912404,202,0,1,2,2,3,4,0,0,0,3,2
1743705645924609,204,4,2,0,2,3,0,4,4,3,1,3
1743705645936614,202,3,4,3,6,3,3,4,2,0,2,0
1743705645948753,202,4,3,0,6,1,1,2,0,0,5,4
1743705645961059,205,4,0,4,4,2,0,4,3,2,3,5
1743705645973257,204,0,2,2,3,0,1,0,3,4,3,0
1743705645986100,209,4,4,2,1,3,4,0,0,5,5,3
1743705645997382,215,2,0,6,1,4,3,0,3,3,3,2
1743705646011383,208,3,0,0,4,0,3,3,1,0,3,7
1743705646023384,208,1,1,3,3,4,3,4,2,4,2,2
1743705646036383,207,4,3,0,3,0,4,0,1,1,2,4
1743705646049154,211,0,2,0,1,0,2,2,0,2,1,3
1743705646062195,210,4,3,0,3,0,2,7,3,12,4,0
1743705646073903,213,0,4,0,4,2,5,4,0,2,1,3
1743705646086467,217,3,0,3,5,0,0,1,7,1,3,4
1743705646098485,221,7,2,0,1,2,0,2,14,3,0,4
1743705646111180,216,6,4,19,0,3,0,4,0,4,5,3
1743705646123305,216,4,2,0,0,0,0,0,0,3,0,2
1743705646135690,216,2,0,5,3,0,1,4,3,1,2,2
1743705646147698,216,6,4,0,1,1,4,6,6,2,10,2
1743705646160584,217,2,1,4,2,3,0,4,3,0,2,1
1743705646174815,214,1,0,1,18,4,19,3,2,2,2,3
1743705646187849,217,3,1,3,3,0,3,3,0,1,4,1
1743705646202859,215,2,0,4,11,4,2,1,2,2,6,2
1743705646214772,217,0,4,2,0,0,1,0,3,20,2,0
1743705646227770,218,4,8,4,2,1,3,2,3,1,2,1
1743705646240086,217,5,6,2,9,2,1,0,3,2,0,3
1743705646254090,219,1,2,6,1,0,3,0,1,0,3,0
1743705646266733,217,4,0,2,3,0,2,4,2,0,1,0
1743705646278702,217,3,7,2,4,3,2,4,1,0,2,4
1743705646291031,219,1,1,3,2,1,4,2,1,3,4,3
1743705646303413,219,2,0,3,0,4,3,0,1,3,3,1
1743705646316438,217,1,1,2,2,2,0,3,1,2,0,3
1743705646327619,214,3,3,0,3,0,3,0,2,1,2,1
1743705646340416,215,0,3,3,0,4,0,5,2,0,3,4
1743705646353994,212,3,1,0,0,4,2,0,0,3,3,7
1743705646365371,214,5,2,0,2,3,2,0,11,3,3,0
1743705646378143,218,3,3,6,3,0,1,0,4,3,0,2
1743705646390485,216,0,3,3,5,5,4,1,0,4,2,0
1743705646403053,214,3,0,3,2,2,3,4,7,3,2,4
1743705646415658,213,4,1,3,1,5,1,1,3,0,1,1
1743705646428171,218,0,3,1,2,0,5,0,13,2,0,1
1743705646441840,218,4,2,1,0,1,0,4,3,2,5,1
1743705646453303,219,3,0,3,0,2,0,3,0,1,0,2
1743705646465624,215,2,15,3,0,2,0,1,0,3,0,4
1743705646477479,218,0,1,8,5,0,4,0,4,0,2,4
1743705646491200,219,8,0,4,0,2,1,3,1,2,3,2
1743705646504975,221,2,3,1,4,2,3,1,0,4,1,4
1743705646516718,216,3,3,4,4,3,0,2,2,0,3,0
1743705646529578,218,0,0,3,2,0,3,3,3,4,3,2
1743705646541020,217,3,3,4,4,5,3,3,3,0,19,0
1743705646555071,220,4,3,3,4,0,3,1,4,1,0,3
1743705646567135,221,4,3,18,0,3,2,0,1,0,0,0
1743705646579713,220,0,2,3,4,3,0,3,2,4,0,1
1743705646593712,215,2,0,2,2,4,4,0,4,3,2,3
1743705646604581,220,2,3,2,1,4,0,4,3,2,9,2
1743705646616685,219,8,0,3,3,0,3,0,4,4,5,3
1743705646629140,218,3,0,3,2,0,4,2,3,2,2,0
1743705646642302,215,4,2,3,14,2,3,0,5,1,0,3
1743705646654960,216,4,2,0,2,3,4,4,4,9,2,0
1743705646666561,219,2,3,2,2,0,2,2,3,3,1,1
1743705646678588,220,4,0,4,3,2,5,4,3,3,0,4
1743705646692648,218,3,1,3,5,0,1,2,3,3,3,4
1743705646705480,219,3,1,4,2,8,1,2,5,0,3,4
1743705646717854,215,0,3,1,0,3,1,4,1,1,4,7
1743705646729570,215,3,4,0,4,2,4,2,2,0,3,4
1743705646741919,218,0,4,5,0,2,0,1,2,3,3,1
1743705646753726,214,6,1,4,0,3,3,3,3,0,3,0
1743705646766326,227,4,7,4,3,0,3,1,1,4,2,4
1743705646778829,220,3,3,0,3,4,0,3,0,3,0,6
1743705646790233,219,0,4,2,4,0,1,0,4,2,0,3
1743705646802211,216,0,4,4,4,2,2,4,4,3,4,2
1743705646814523,223,3,2,2,0,3,3,0,4,1,4,4
1743705646827365,217,2,3,3,0,2,1,4,5,0,4,1
1743705646839215,219,2,3,3,7,4,3,5,2,1,3,0
1743705646851430,219,1,6,2,3,4,2,7,3,3,0,2
1743705646863515,218,2,3,12,0,2,0,3,3,3,4,3
1743705646875017,219,4,11,1,1,3,2,4,2,0,3,4
1743705646887297,217,1,0,4,3,3,4,2,5,2,0,4
1743705646899876,214,2,0,4,2,4,6,3,2,0,3,4
1743705646911899,218,2,3,0,4,4,4,1,0,4,4,4
1743705646924441,219,1,0,2,3,1,1,3,2,5,3,1
1743705646935596,217,3,8,4,3,1,4,4,2,1,0,5
1743705646948561,220,3,3,1,4,0,3,4,19,1,4,3
1743705646959342,218,4,3,0,3,0,4,0,0,3,1,4
1743705646971597,221,0,3,0,0,3,0,1,1,1,3,4
1743705646984127,219,4,4,2,1,2,7,4,2,5,5,4
1743705646996240,221,3,1,0,3,1,1,3,3,0,4,3
1743705647008424,222,3,3,0,4,5,3,3,2,2,0,1
1743705647020284,221,4,0,0,3,0,3,0,4,1,0,1
1743705647032588,223,2,2,3,3,0,4,3,1,3,0,0
1743705647044211,222,0,0,1,4,6,4,0,3,0,3,3
1743705647057356,220,1,4,3,2,4,1,2,4,0,1,3
1743705647069501,218,3,4,1,7,2,4,0,3,0,2,0
1743705647080871,217,5,3,4,2,2,3,2,3,0,2,5
1743705647094368,217,3,4,3,0,2,3,1,0,0,4,2
1743705647105682,219,2,2,2,3,0,4,3,4,1,5,4
1743705647117853,216,0,3,0,2,13,3,0,3,3,0,3
1743705647130086,220,0,4,18,0,3,2,3,0,4,0,3
1743705647142116,219,0,4,4,0,4,3,0,2,0,3,0
1743705647154233,221,0,3,0,0,4,1,1,15,0,0,0
1743705647166542,225,6,4,4,3,2,4,3,1,3,3,0
1743705647178019,219,2,2,1,0,4,4,4,4,2,2,0
1743705647189967,217,3,1,6,0,1,3,0,4,2,0,4
1743705647202279,221,2,4,1,3,3,0,2,3,5,1,0
1743705647214523,220,3,1,1,0,4,3,0,2,5,2,3
1743705647227430,219,1,4,0,3,20,6,3,0,2,2,4
1743705647238562,216,0,3,3,0,4,3,0,4,3,0,3
1743705647251283,215,0,3,2,0,4,3,0,3,1,2,3
1743705647263106,218,4,3,0,0,1,2,1,4,2,5,0
1743705647275509,217,3,0,4,4,0,2,0,3,3,3,0
1743705647288054,216,4,1,4,4,3,3,3,0,4,0,4
1743705647300359,218,0,5,3,3,2,0,2,0,1,1,0
1743705647311916,216,0,6,4,4,21,0,3,3,3,3,0
1743705647323340,218,0,0,3,3,0,4,21,0,3,2,0
1743705647335694,217,10,4,3,0,4,4,4,3,0,4,2
1743705647348197,220,4,1,3,2,0,1,0,0,0,1,0
1743705647360197,221,15,4,5,1,3,0,3,1,4,2,5
1743705647374319,221,2,6,4,2,0,2,0,0,3,2,2
1743705647387241,219,3,2,3,11,4,2,3,3,4,0,2
1743705647398842,221,3,2,0,4,1,0,2,3,4,0,1
1743705647410660,218,0,4,1,4,0,1,5,2,5,11,3
1743705647423669,216,0,3,2,0,4,2,10,0,2,4,2
1743705647436528,214,4,4,3,1,0,2,5,0,0,4,1
1743705647448648,218,0,3,2,2,15,5,3,0,5,2,3
1743705647460714,215,5,3,2,2,2,3,8,2,5,3,1
1743705647472764,219,2,5,1,4,5,3,3,3,4,11,4
1743705647485144,222,3,4,4,3,4,0,1,1,0,3,3
1743705647496812,226,1,7,2,6,3,1,2,0,3,2,0
1743705647509813,232,4,2,0,3,2,2,3,1,3,2,5
1743705647524304,233,2,0,4,3,0,1,2,0,0,3,0
1743705647535945,236,4,3,4,0,0,2,0,3,3,4,0
1743705647547936,240,4,4,0,3,6,3,4,4,3,4,3
1743705647560642,241,0,3,2,0,5,1,0,4,2,4,0
1743705647573876,231,2,6,4,2,4,3,4,2,1,4,2
1743705647586397,236,3,3,5,2,2,0,3,1,4,1,0
1743705647598410,233,7,0,3,0,1,3,6,4,0,4,8
1743705647610739,235,0,0,2,0,1,2,2,1,3,0,3
1743705647623181,234,0,3,3,0,1,0,3,3,3,17,4
1743705647634996,233,0,3,0,2,3,2,0,0,0,0,0
1743705647645984,235,2,0,4,3,0,3,6,1,2,4,4
1743705647658667,231,3,2,0,1,2,0,2,2,0,3,2
1743705647670204,236,2,3,0,0,3,4,3,0,0,0,0
1743705647682451,238,1,3,4,3,2,13,4,0,1,3,1
1743705647694146,234,4,3,3,2,3,2,4,2,0,1,0
1743705647706125,240,2,4,4,2,0,2,10,4,3,3,2
1743705647719485,237,4,2,0,2,0,3,2,5,3,3,2
1743705647731762,236,3,4,3,3,0,5,2,3,1,0,1
1743705647743759,241,4,1,4,4,0,4,0,3,0,3,3
1743705647755219,241,2,2,3,1,4,0,2,3,5,2,0
1743705647767894,240,1,2,3,2,2,4,0,6,2,0,6
1743705647779102,236,4,2,0,2,1,0,2,2,1,2,1
1743705647790943,237,2,2,2,4,0,1,0,3,0,3,3
1743705647804707,237,1,4,2,0,0,3,3,4,4,5,0
1743705647816392,230,0,2,1,0,4,2,3,3,0,3,0
1743705647828284,235,4,0,4,3,6,4,1,0,4,4,0
1743705647840617,233,3,3,0,4,3,0,1,0,1,4,2
1743705647853577,235,4,3,0,7,3,3,0,1,3,2,4
1743705647865677,234,4,13,4,0,3,2,1,1,2,0,19
1743705647877855,237,3,0,3,2,2,4,4,0,0,5,3
1743705647890812,234,4,3,0,3,1,4,4,2,0,1,0
1743705647903638,235,3,3,3,2,2,1,3,6,2,4,0
1743705647915373,237,1,0,2,5,0,3,1,4,2,1,0
