Timestamp,FSR 1,FSR 2,FSR 3,FSR 4,FSR 5,FSR 6,FSR 7,FSR 8,FSR 9,FSR 10,FSR 11,FSR 12
1743705510316035,0,3,0,1,0,4,2,4,3,5,4,5
1743705510317030,4,4,2,4,2,4,16,3,1,2,3,3
1743705510319027,7,3,4,0,4,7,4,0,5,2,0,4
1743705510319596,10,4,3,3,2,5,3,2,3,0,3,0
1743705510321611,16,2,2,4,6,4,0,2,6,5,3,0
1743705510322616,10,2,10,0,3,2,2,0,0,0,5,2
1743705510324627,8,3,20,3,3,1,4,3,0,3,1,2
1743705510325809,4,0,2,2,4,2,0,1,0,4,2,0
1743705510327994,4,4,4,3,0,0,4,2,3,3,0,4
1743705510329244,7,1,2,0,3,7,4,18,1,0,4,4
1743705510330499,9,3,3,0,3,0,3,0,0,3,2,3
1743705510332494,8,3,3,12,0,4,3,1,4,4,0,4
1743705510333494,8,3,2,3,2,3,0,3,0,4,4,2
1743705510335495,19,0,4,2,3,5,3,6,2,1,4,4
1743705510336498,8,0,0,0,3,3,0,4,2,0,4,1
1743705510338492,6,2,14,3,2,0,15,3,2,0,1,4
1743705510339499,9,3,3,0,4,2,1,3,0,2,2,4
1743705510340497,9,1,3,0,0,0,0,2,1,4,2,3
1743705510343077,6,4,0,3,0,4,3,5,3,14,0,4
1743705510344346,3,0,0,3,3,1,2,9,0,1,2,4
1743705510346524,8,3,7,3,2,4,3,5,4,3,0,2
1743705510348063,5,1,8,3,3,0,3,2,1,3,2,3
1743705510349587,3,6,4,3,1,7,13,2,12,1,3,3
1743705510351023,7,2,5,0,3,5,1,0,0,6,4,1
1743705510353018,7,0,4,3,3,0,2,5,4,5,2,0
1743705510354022,5,3,0,0,2,4,5,3,4,2,0,2
1743705510356019,7,5,4,2,0,4,0,4,4,4,3,0
1743705510357015,5,3,3,14,0,1,1,4,2,2,3,0
1743705510359017,7,4,9,4,3,2,3,2,2,0,2,3
1743705510360301,5,4,3,0,4,0,3,4,1,4,0,2
1743705510362538,3,0,3,2,0,4,1,4,0,3,3,4
1743705510364540,8,2,0,2,1,4,2,0,5,1,4,0
1743705510365533,7,2,15,5,4,0,4,3,4,0,4,3
1743705510367534,7,1,0,3,5,4,3,0,0,2,0,3
1743705510368661,8,3,0,2,4,2,4,2,3,2,0,1
1743705510369748,8,4,0,2,2,0,3,0,3,0,5,0
1743705510371751,15,3,4,6,0,0,0,1,1,4,2,6
1743705510372745,9,1,0,2,2,0,3,0,3,3,0,3
1743705510374420,9,4,0,2,0,4,0,3,0,0,5,3
1743705510375719,7,2,3,0,0,4,2,3,5,2,0,0
1743705510377730,6,4,2,0,4,2,3,4,1,1,0,3
1743705510379919,7,13,3,0,0,4,3,0,4,4,3,6
1743705510380925,6,2,2,3,3,2,10,2,3,3,2,3
1743705510382945,8,2,3,1,0,9,4,3,1,7,3,1
1743705510383919,8,2,4,0,3,3,0,2,3,3,2,3
1743705510384918,7,0,3,2,4,0,4,4,3,0,2,1
1743705510386936,10,3,4,2,2,2,0,3,4,2,2,4
1743705510387919,9,4,3,3,1,4,4,0,0,3,3,3
1743705510389247,9,0,4,3,6,4,1,1,4,3,0,3
1743705510391369,6,4,0,4,3,0,2,0,2,0,0,0
1743705510392714,8,0,4,4,2,0,3,1,3,3,4,2
1743705510394451,4,6,0,3,5,10,3,0,0,0,2,0
1743705510395479,8,4,2,0,6,4,3,0,5,4,1,2
1743705510397477,4,1,4,0,4,0,2,15,5,1,4,0
1743705510399499,6,0,0,2,3,0,2,3,4,0,4,4
1743705510400475,6,6,0,5,2,2,1,3,2,22,0,3
1743705510402491,8,4,0,5,2,3,1,3,5,2,1,0
1743705510403475,8,2,0,4,2,1,4,2,4,4,3,0
1743705510405244,8,2,8,4,4,0,4,3,4,2,2,3
1743705510406263,4,4,5,3,3,0,2,0,3,2,2,2
1743705510408265,8,1,0,0,3,4,0,1,4,2,0,7
1743705510409683,8,0,4,1,3,6,4,4,3,0,2,0
1743705510410866,9,1,0,3,3,0,2,1,0,2,3,2
1743705510413011,6,2,6,4,0,3,4,0,0,0,2,3
1743705510414011,8,3,17,4,12,3,0,3,2,4,0,1
1743705510415009,6,0,0,3,2,0,3,4,0,4,4,4
1743705510417011,7,0,4,0,4,4,0,3,0,2,0,11
1743705510418012,5,2,3,2,2,6,3,3,2,0,3,0
1743705510419011,6,4,0,4,3,3,4,0,0,2,0,5
1743705510420102,9,2,3,3,2,0,5,0,3,2,1,2
1743705510421442,7,2,3,0,0,0,0,2,1,0,3,1
1743705510422444,4,0,2,3,0,4,2,3,1,0,0,4
1743705510424445,8,0,1,2,4,3,1,6,1,1,3,2
1743705510425872,8,12,3,2,3,0,0,2,14,3,3,5
1743705510427375,11,4,2,0,2,0,5,0,2,4,3,1
1743705510428393,5,5,3,2,4,2,3,2,3,0,2,0
1743705510429441,7,2,0,2,1,5,16,2,0,3,2,5
1743705510430494,8,14,4,0,0,2,1,2,2,4,2,13
1743705510432492,3,1,3,0,0,1,1,2,0,3,3,2
1743705510434494,7,3,0,4,3,4,2,3,1,1,1,2
1743705510435783,8,7,3,3,1,3,1,6,5,2,4,1
1743705510435783,7,4,2,0,3,1,3,0,4,3,4,2
1743705510437251,6,2,4,3,1,1,0,3,0,3,0,3
1743705510438248,3,3,4,0,4,3,0,2,2,0,4,1
1743705510440251,4,4,0,9,1,3,2,2,4,0,4,3
1743705510442249,13,3,3,3,2,2,0,3,3,5,3,0
1743705510443147,5,0,3,3,0,2,14,3,3,7,0,2
1743705510444954,8,4,2,0,5,4,3,3,2,3,0,3
1743705510445968,8,1,7,1,3,0,3,2,3,20,3,0
1743705510446969,7,0,3,4,4,1,2,1,0,4,3,0
1743705510447974,4,1,2,3,0,3,4,4,1,0,1,3
1743705510449315,5,4,0,3,4,0,4,20,2,3,0,4
1743705510450362,7,3,0,3,3,1,0,0,2,4,0,20
1743705510452366,4,5,3,1,3,18,3,2,2,0,3,3
1743705510453364,14,0,3,3,21,1,3,4,2,3,4,2
1743705510454367,7,13,1,3,2,2,0,4,2,0,5,2
1743705510455365,8,2,6,1,4,0,5,1,0,0,6,3
1743705510457369,9,0,7,4,2,0,4,0,0,5,2,2
1743705510459134,11,4,4,0,19,4,5,0,4,3,0,5
1743705510459705,8,0,5,3,3,1,2,0,4,0,3,0
1743705510460767,9,2,1,0,3,0,3,2,3,0,3,0
1743705510461767,6,0,4,0,2,4,4,3,3,0,19,5
1743705510463763,5,3,3,0,0,3,1,1,0,2,4,3
1743705510464776,7,3,2,0,3,3,0,5,4,4,0,2
1743705510465768,8,0,5,2,4,3,2,5,2,4,0,3
1743705510467668,7,11,3,3,2,3,0,4,4,4,0,3
1743705510468288,8,0,0,5,2,1,0,3,2,0,5,2
1743705510468288,6,4,4,3,3,1,0,2,11,0,2,3
1743705510470662,1,4,3,3,2,1,0,0,3,0,2,1
1743705510471666,7,0,4,2,0,0,2,4,2,4,2,1
1743705510472667,4,2,16,4,2,4,0,0,0,4,4,3
1743705510474662,8,3,4,3,1,3,2,0,0,4,2,6
1743705510476133,3,1,0,13,5,4,3,0,3,1,3,5
1743705510476862,6,5,3,2,3,0,5,1,2,3,4,0
1743705510477899,11,4,1,4,3,3,5,1,0,1,4,1
1743705510479226,8,2,3,1,4,6,4,2,0,4,1,3
1743705510480286,11,2,2,3,11,0,0,3,4,5,3,2
1743705510482285,5,2,3,3,0,3,4,1,5,4,0,4
1743705510483284,7,3,3,3,8,0,0,5,2,3,2,0
1743705510484284,7,4,0,3,4,3,3,4,3,1,2,4
1743705510485287,8,2,3,0,2,0,1,1,2,0,3,2
1743705510487284,8,2,0,2,0,0,4,1,2,0,3,4
1743705510489282,9,2,10,3,2,2,3,4,0,3,0,4
1743705510490292,9,5,1,2,1,6,1,0,1,0,0,2
1743705510491290,0,3,4,2,0,1,2,2,5,2,3,0
1743705510492932,8,3,5,5,4,5,3,5,2,1,0,0
1743705510494001,8,0,2,3,0,1,1,2,2,6,3,2
1743705510495041,4,4,0,0,7,0,0,4,0,2,1,4
1743705510495041,7,1,4,1,4,0,4,0,1,2,3,3
1743705510496043,3,4,18,0,9,2,5,0,5,4,0,1
1743705510497266,4,5,1,8,6,0,4,2,2,3,0,3
1743705510498461,8,5,2,1,0,0,4,0,4,2,2,2
1743705510499461,9,1,0,5,2,0,4,3,1,4,3,5
1743705510501469,3,3,3,2,2,2,2,0,3,3,2,0
1743705510502463,8,3,14,5,0,5,4,2,3,3,2,0
1743705510511559,4,0,2,4,2,3,0,11,0,3,2,2
1743705510523334,6,2,2,2,2,0,1,5,4,4,5,2
1743705510534773,6,2,19,2,3,3,0,3,5,3,2,1
1743705510546914,8,0,5,4,1,3,2,5,2,0,0,0
1743705510559548,9,3,3,0,4,2,4,1,3,4,2,0
1743705510571386,8,5,2,0,4,15,0,5,4,3,0,4
1743705510583110,7,3,0,4,1,1,4,3,3,1,4,0
1743705510595111,3,3,5,3,5,2,20,0,0,4,2,0
1743705510607109,7,2,2,3,0,4,2,5,4,0,3,0
1743705510619108,8,1,5,3,3,3,4,2,4,0,2,1
1743705510631113,7,2,0,2,3,4,3,2,0,5,2,3
1743705510642595,4,4,4,4,3,2,3,0,1,0,3,3
1743705510654893,13,0,2,1,4,2,1,4,0,2,0,3
1743705510666815,7,3,0,6,3,3,0,2,3,3,0,3
1743705510678816,2,0,3,3,0,5,1,1,3,0,2,2
1743705510689397,10,0,5,2,5,15,4,3,0,2,2,0
1743705510701811,3,3,2,1,4,1,0,3,0,3,4,0
1743705510713827,8,5,2,1,1,3,2,4,1,4,7,3
1743705510725456,3,12,0,1,0,3,3,2,2,3,0,19
1743705510736789,8,4,0,3,2,3,2,2,5,0,4,3
1743705510748566,8,5,2,5,0,3,0,4,4,2,5,4
1743705510761037,9,2,9,3,2,0,3,3,0,2,2,0
1743705510771774,6,2,4,2,2,0,4,5,5,3,1,5
1743705510784427,4,6,0,0,0,0,4,3,1,2,0,4
1743705510795632,8,4,3,4,2,2,2,3,4,0,5,1
1743705510809712,8,3,3,2,5,3,3,0,0,4,2,3
1743705510822687,16,0,1,5,4,0,3,0,1,3,0,2
1743705510836098,8,3,3,0,4,0,0,2,4,2,0,3
1743705510848228,7,3,0,0,3,0,5,3,0,4,4,4
1743705510860438,4,4,2,3,2,1,6,0,5,3,3,1
1743705510872927,9,3,3,3,1,4,0,5,2,1,2,0
1743705510884619,7,1,3,0,3,18,0,1,3,3,0,0
1743705510896845,7,3,2,3,0,2,0,2,1,3,6,3
1743705510909201,10,0,3,3,0,5,0,1,2,4,4,5
1743705510922422,13,3,2,0,2,3,4,0,2,0,4,2
1743705510936171,6,1,3,3,0,0,5,4,2,2,3,0
1743705510948346,8,4,2,3,3,3,3,3,0,4,8,3
1743705510960639,8,3,2,6,4,0,2,4,2,1,2,4
1743705510973295,7,2,2,4,3,4,3,11,3,3,3,3
1743705510985334,7,2,0,2,2,2,4,2,3,3,0,4
1743705510998581,9,0,2,4,0,0,4,3,3,3,0,3
1743705511011325,6,3,3,3,3,3,0,4,5,4,0,2
1743705511022858,7,4,3,2,4,0,3,3,3,0,2,1
1743705511036327,13,6,3,4,8,0,3,3,3,0,2,1
1743705511049080,1,2,3,4,0,0,1,0,0,5,5,0
1743705511061373,6,3,2,0,0,2,0,4,1,4,2,0
1743705511074103,9,0,13,5,4,0,3,2,0,3,3,1
1743705511086131,8,0,4,3,1,4,2,1,4,4,0,0
1743705511098081,7,3,3,1,2,1,2,3,3,0,2,4
1743705511110446,6,3,4,5,1,3,2,19,3,0,0,0
1743705511123741,8,4,1,4,1,3,4,0,0,17,3,0
1743705511136092,7,1,4,3,1,4,3,0,2,3,3,9
1743705511148319,9,3,2,0,1,3,3,1,2,0,3,3
1743705511160311,7,4,3,2,2,4,4,10,0,4,2,0
1743705511172501,7,3,8,0,0,4,5,2,0,2,2,1
1743705511185309,8,0,4,3,2,2,0,4,3,3,2,0
1743705511197652,25,5,3,3,1,0,2,3,3,0,2,3
1743705511209512,7,5,8,4,2,2,5,18,3,4,2,4
1743705511220999,6,1,2,1,2,0,4,1,4,2,3,0
1743705511233657,9,1,4,0,0,0,3,0,2,0,4,1
1743705511245462,7,0,3,7,3,3,1,3,0,3,0,4
1743705511256747,6,0,0,2,0,3,4,0,4,2,3,4
1743705511269124,6,0,3,1,4,3,0,2,3,6,4,1
1743705511281895,8,0,4,3,1,5,0,2,1,4,14,1
1743705511294177,6,4,4,1,0,5,3,4,0,5,1,0
1743705511306498,5,0,3,3,1,5,3,0,1,2,2,4
1743705511318128,8,0,0,6,1,4,0,0,0,0,20,0
1743705511330934,7,2,1,3,1,0,3,0,0,5,4,3
1743705511343271,13,3,14,1,5,2,1,0,2,4,3,2
1743705511354797,0,4,1,3,3,2,4,6,3,3,8,5
1743705511366829,9,2,0,4,2,5,1,3,1,2,0,19
1743705511379245,9,3,3,4,2,2,6,2,1,3,3,0
1743705511391964,8,1,3,4,2,1,4,1,3,3,3,2
1743705511404410,5,4,4,5,4,10,2,3,3,3,0,6
1743705511416116,8,3,0,0,1,2,0,1,4,5,2,0
1743705511428735,7,0,0,0,2,0,0,3,0,2,2,0
1743705511440498,8,3,4,0,3,1,2,1,0,3,0,3
1743705511453147,8,1,2,1,2,3,2,0,0,0,2,0
1743705511465188,10,0,3,3,20,3,3,4,3,6,3,0
1743705511477511,5,4,2,6,0,3,3,6,1,2,3,0
1743705511489169,8,1,2,3,3,2,0,4,0,4,0,0
1743705511501222,6,5,4,1,3,4,4,4,2,2,0,4
1743705511512699,7,6,4,3,0,1,3,0,0,3,0,2
1743705511525657,3,3,3,1,4,3,2,3,4,0,3,0
1743705511536834,10,1,0,4,4,4,2,4,1,0,2,2
1743705511548844,3,5,6,2,3,16,0,4,4,0,3,3
1743705511561162,4,0,4,3,3,4,3,0,0,4,3,4
1743705511572291,5,3,2,5,1,3,5,1,4,2,3,0
1743705511584446,8,0,0,4,3,0,3,1,3,2,0,0
1743705511596367,7,4,0,0,5,2,0,4,2,5,4,1
1743705511608313,4,6,6,5,2,2,1,4,1,0,3,1
1743705511619418,8,4,2,0,2,4,4,2,3,1,1,2
1743705511631588,8,4,1,3,3,4,2,2,3,2,3,4
1743705511643129,9,1,0,0,4,2,3,0,4,2,0,4
1743705511655142,5,0,0,0,2,2,0,4,5,3,0,1
1743705511666963,8,0,4,3,3,2,3,0,5,18,3,3
1743705511678937,7,3,3,4,4,6,3,0,2,3,6,3
1743705511691300,5,1,0,3,2,2,0,4,3,0,2,4
1743705511702632,6,0,1,2,0,3,3,3,2,2,1,1
1743705511714776,3,4,3,0,3,8,6,3,0,2,3,2
1743705511726775,9,0,3,4,0,4,4,0,0,4,6,4
1743705511738775,9,12,4,1,4,6,2,0,3,2,0,4
1743705511749991,3,3,2,2,6,4,2,2,4,0,0,3
1743705511762576,8,3,2,0,0,3,4,2,4,0,0,1
1743705511774570,5,3,3,0,2,2,5,4,3,0,4,2
1743705511785515,7,3,1,3,4,0,0,3,0,3,0,3
1743705511797752,3,1,4,4,4,1,3,4,3,5,3,1
1743705511810469,4,3,2,3,1,1,4,0,4,2,0,1
1743705511821915,9,3,3,4,7,4,2,3,0,2,3,3
1743705511833603,8,4,0,4,4,0,1,1,2,3,3,0
1743705511845696,8,1,2,0,3,3,1,0,0,0,4,0
1743705511858973,7,0,4,2,3,2,6,0,3,3,3,2
1743705511870839,5,0,4,3,0,3,3,4,3,0,4,15
1743705511881941,5,5,4,1,3,3,3,0,0,5,3,2
1743705511894895,7,6,6,2,2,2,4,2,2,4,0,3
1743705511905694,7,3,3,0,2,6,1,1,0,3,0,3
1743705511919110,9,2,3,6,1,2,5,1,4,3,5,3
1743705511930739,8,1,5,0,2,0,3,2,0,0,4,0
1743705511942784,6,1,1,1,1,0,1,3,3,0,4,4
1743705511954569,3,3,1,0,0,1,3,3,3,1,5,0
1743705511966404,4,0,4,1,18,2,4,16,0,4,0,0
1743705511978490,4,3,0,2,0,4,0,4,2,2,1,2
1743705511990164,7,4,3,2,0,3,2,4,5,3,3,2
1743705512002411,9,4,0,2,0,1,3,2,4,4,1,0
1743705512013930,6,5,2,6,4,3,5,2,0,4,0,3
1743705512025749,4,2,4,2,0,4,0,2,3,2,0,4
1743705512037526,8,4,2,0,3,2,5,5,4,0,3,0
1743705512049951,8,3,3,1,3,0,3,0,5,2,2,0
1743705512062679,7,2,0,3,2,3,3,3,0,2,4,4
1743705512074724,4,3,4,2,2,2,1,2,2,1,0,5
1743705512087086,9,0,1,4,0,1,10,5,3,2,0,4
1743705512098201,0,3,5,3,0,0,2,3,2,5,2,1
1743705512109752,6,1,1,2,3,18,0,4,3,3,2,0
1743705512122051,6,0,3,2,4,2,5,4,0,4,3,4
1743705512133988,8,3,3,3,0,5,4,1,4,2,0,5
1743705512146576,7,4,0,12,4,2,8,3,3,3,2,3
1743705512158298,9,0,3,7,5,4,3,0,0,4,6,2
1743705512170148,3,4,2,3,0,0,1,4,0,2,2,3
1743705512181407,6,0,0,4,2,4,1,11,15,3,3,3
1743705512194010,7,1,5,0,3,0,4,2,1,10,1,0
1743705512205957,7,0,4,1,5,2,0,4,3,2,0,4
1743705512218114,8,4,4,2,3,1,2,0,2,0,2,2
1743705512229483,9,3,3,6,0,4,3,5,4,2,6,6
1743705512242572,4,3,4,4,3,4,3,2,4,0,2,4
1743705512254071,10,2,0,3,3,0,0,3,4,4,0,4
1743705512266370,5,1,3,5,0,0,0,0,2,2,0,4
1743705512278586,9,4,2,2,0,0,4,2,3,4,3,5
1743705512289813,25,1,5,5,2,2,3,3,0,5,4,6
1743705512302211,9,0,0,5,4,2,9,5,4,4,2,0
1743705512314067,6,0,0,4,3,2,1,4,3,2,8,2
1743705512325705,7,3,5,0,5,3,2,3,4,2,0,1
1743705512337574,15,2,2,0,3,3,2,0,0,0,4,4
1743705512350044,10,3,3,0,4,3,0,4,4,2,1,0
1743705512363252,0,4,3,4,2,0,3,5,5,2,3,0
1743705512374440,4,5,2,1,2,5,1,3,4,3,2,3
1743705512385615,7,2,5,2,2,3,1,2,8,3,3,4
1743705512398383,8,0,2,18,0,4,4,1,1,0,4,3
1743705512409930,6,2,14,5,4,1,1,0,0,4,2,3
1743705512420746,8,3,1,7,2,5,2,3,3,0,0,3
1743705512432824,3,5,3,1,2,5,0,2,3,0,3,1
1743705512444778,9,4,9,0,1,2,0,1,3,3,1,3
1743705512456420,8,0,3,3,3,0,4,3,0,1,3,1
1743705512468730,5,3,4,4,4,0,4,3,1,3,2,1
1743705512480731,8,0,4,3,5,0,3,0,0,1,3,0
1743705512492730,8,3,2,4,2,3,0,1,3,1,5,4
1743705512504732,6,17,1,4,3,0,1,4,2,0,3,1
1743705512516730,6,3,3,3,0,4,3,0,5,3,3,0
1743705512528453,3,4,3,0,4,1,3,1,4,1,21,5
1743705512540842,7,3,4,0,2,2,0,4,4,3,0,4
1743705512552845,9,3,4,3,0,3,0,4,3,2,3,1
1743705512565845,9,4,3,2,3,2,5,3,5,3,3,0
1743705512577422,9,1,3,1,3,0,5,3,0,0,0,4
1743705512590428,17,3,0,3,2,3,0,3,3,1,1,0
1743705512603537,4,5,6,3,2,0,3,0,0,4,2,0
1743705512616562,17,4,4,3,3,0,0,4,2,0,0,3
1743705512627887,8,2,2,0,0,0,2,0,2,2,2,3
1743705512641250,9,0,1,2,4,0,0,0,3,3,2,0
1743705512652652,8,1,2,4,2,2,4,2,2,3,8,4
1743705512664873,7,2,6,0,0,5,2,5,4,3,2,0
1743705512677833,8,2,0,4,0,3,0,2,3,0,2,1
1743705512689857,9,3,0,2,14,2,4,2,3,0,4,2
1743705512701980,5,6,4,2,5,4,4,0,4,4,0,0
1743705512714100,8,2,2,0,0,5,1,2,3,0,0,4
1743705512726383,9,1,2,5,3,4,2,1,2,21,2,1
1743705512738593,7,3,16,4,2,0,1,3,3,2,0,5
1743705512750513,8,0,3,1,1,4,3,4,1,2,4,2
1743705512761986,6,0,5,4,6,3,3,3,2,0,13,4
1743705512774264,8,4,4,4,2,3,0,5,3,3,3,3
1743705512786684,7,3,5,5,3,5,2,0,0,2,3,3
1743705512798242,3,3,3,4,4,3,3,0,0,4,0,2
1743705512810589,9,4,0,4,0,2,0,2,10,1,3,5
1743705512822909,9,3,2,2,4,0,4,3,6,3,2,3
1743705512834792,8,3,1,3,0,3,2,4,2,0,4,4
1743705512847479,18,3,3,0,4,3,3,1,0,4,2,2
1743705512859214,6,2,0,4,0,3,3,2,1,0,3,0
1743705512871700,5,0,4,3,0,1,5,3,0,3,1,4
1743705512884096,7,0,4,1,0,2,3,3,2,2,4,4
1743705512895628,7,2,3,2,5,5,4,3,1,3,4,1
1743705512907938,3,2,2,0,4,2,0,0,1,10,2,6
1743705512920841,4,1,0,1,0,2,2,2,4,2,4,6
1743705512932999,5,4,0,3,3,4,1,5,5,0,2,3
1743705512944649,7,0,4,2,0,4,11,4,4,0,3,5
1743705512956704,5,4,4,4,2,0,4,1,4,2,1,4
1743705512968554,9,0,3,2,0,0,3,0,4,3,3,0
1743705512981342,8,2,1,4,1,0,0,3,2,2,1,4
1743705512993594,4,3,4,4,0,2,2,3,0,1,3,0
1743705513004730,7,4,0,4,3,0,4,2,5,2,2,5
1743705513016803,9,2,4,4,0,5,0,3,1,0,4,2
1743705513029351,8,2,0,4,1,0,0,0,3,2,2,3
1743705513041870,14,5,2,0,4,11,4,3,4,3,3,0
1743705513053382,8,14,1,2,0,4,3,0,4,2,4,1
1743705513066139,6,6,1,4,2,3,1,2,3,1,0,2
1743705513078300,6,2,1,4,2,2,0,0,0,3,3,1
1743705513089763,5,1,1,2,0,0,0,1,1,3,21,0
1743705513101506,9,0,3,2,0,1,5,5,5,2,1,2
1743705513114080,0,2,1,3,5,0,4,2,3,0,4,3
1743705513126656,10,5,4,1,0,3,3,0,0,4,2,16
1743705513137851,4,9,6,0,2,2,2,4,2,1,3,2
1743705513151407,6,4,0,3,3,5,1,8,0,3,2,4
1743705513163316,5,3,4,4,1,3,4,3,4,3,2,0
1743705513175787,6,12,3,2,3,5,0,3,0,4,2,1
1743705513188131,9,11,3,0,2,5,3,1,1,4,2,1
1743705513199439,10,11,3,0,0,0,2,1,19,5,3,4
1743705513211888,8,14,3,3,1,0,4,3,3,0,3,3
1743705513224093,3,20,1,0,3,3,0,2,3,2,2,0
1743705513235699,6,21,4,4,2,0,3,0,5,1,11,4
1743705513247898,0,21,2,4,3,0,4,0,0,1,5,1
1743705513259682,8,21,3,9,0,4,4,2,0,3,2,0
1743705513272162,9,18,0,2,3,3,5,0,4,4,0,4
1743705513283697,7,26,1,3,2,0,3,3,3,5,5,4
1743705513296101,6,24,1,2,0,4,1,4,1,2,2,4
1743705513308057,7,32,2,16,1,7,4,2,2,1,3,2
1743705513320808,4,39,3,3,4,3,2,0,3,2,3,3
1743705513332666,9,43,2,0,0,3,3,1,4,2,4,0
1743705513344185,8,52,3,1,3,4,4,3,0,4,3,1
1743705513356933,12,57,1,4,2,3,1,3,1,13,0,4
1743705513368801,7,65,0,3,4,4,0,4,2,2,3,20
1743705513380519,6,73,4,3,1,3,3,0,1,3,1,2
1743705513394140,9,84,4,0,2,3,0,1,4,3,0,4
1743705513406755,4,93,3,2,1,4,2,0,3,2,0,4
1743705513419314,7,95,0,4,5,3,2,3,4,2,9,2
1743705513431311,4,106,4,1,4,0,1,2,4,2,11,3
1743705513443529,7,113,2,0,1,3,22,0,4,0,0,4
1743705513455235,8,123,0,3,18,4,4,4,4,1,4,2
1743705513467967,8,132,0,3,3,0,0,1,0,4,2,0
1743705513479479,7,135,4,4,0,0,4,0,0,4,3,0
1743705513492476,8,145,4,4,4,3,3,4,3,2,3,0
1743705513504578,4,151,3,1,3,16,3,0,3,3,2,3
1743705513516327,9,157,3,0,0,4,3,4,3,1,0,0
1743705513528575,20,160,0,2,4,0,0,0,0,2,3,1
1743705513540869,3,173,2,0,0,4,9,4,4,0,4,2
1743705513553127,3,183,2,1,4,2,0,2,1,4,2,1
1743705513564744,8,187,3,2,3,2,1,1,3,3,0,2
1743705513575996,6,185,1,1,1,4,4,3,0,2,0,2
1743705513587955,8,199,0,4,1,5,2,4,3,0,3,0
1743705513600634,10,194,3,19,1,2,3,3,7,2,0,6
1743705513612146,7,211,0,4,3,0,4,0,0,3,0,2
1743705513623590,9,201,1,0,0,3,2,2,2,0,4,1
1743705513635300,3,212,0,4,0,1,0,3,5,3,3,6
1743705513648694,4,219,3,4,0,3,2,4,0,3,0,1
1743705513660889,6,221,0,1,3,2,3,0,0,3,1,0
1743705513674093,7,222,3,0,4,3,0,2,17,1,1,3
1743705513686477,7,229,0,1,4,3,0,2,5,3,4,3
1743705513698248,9,229,2,2,3,1,1,0,2,3,0,2
1743705513710070,5,232,4,0,1,6,6,0,5,3,1,4
1743705513724214,9,234,3,0,0,2,3,4,4,5,3,5
1743705513737548,9,235,2,4,4,3,0,3,0,0,3,3
