Timestamp,FSR 1,FSR 2,FSR 3,FSR 4,FSR 5,FSR 6,FSR 7,FSR 8,FSR 9,FSR 10,FSR 11,FSR 12
1743705589863920,5,4,0,1,4,2,0,3,2,2,11,4
1743705589864925,11,4,2,3,0,0,3,0,4,0,3,4
1743705589865922,8,0,4,0,0,4,5,1,2,4,3,0
1743705589866217,9,0,4,3,1,0,2,18,0,2,2,0
1743705589867244,8,2,2,2,0,4,3,4,1,0,4,0
1743705589868227,6,0,3,14,0,5,3,5,4,1,0,2
1743705589868227,8,16,3,11,3,2,0,4,3,4,3,2
1743705589869261,6,0,5,2,3,0,2,0,5,1,2,4
1743705589870227,5,4,4,2,1,6,4,0,3,0,16,2
1743705589871226,8,3,4,0,4,3,3,0,0,4,3,2
1743705589871226,7,0,3,0,0,0,4,0,2,0,3,3
1743705589872226,6,4,3,0,5,3,1,3,4,0,0,4
1743705589872226,2,3,3,3,1,0,5,3,3,2,3,4
1743705589873248,5,6,2,3,0,2,1,1,0,3,0,4
1743705589874228,7,1,0,4,2,4,2,2,1,4,3,4
1743705589875238,7,2,1,5,1,6,4,3,0,0,0,0
1743705589876228,5,5,0,4,2,0,4,2,2,6,2,0
1743705589877376,6,0,4,2,0,0,4,3,3,3,3,5
1743705589877376,4,3,4,2,4,4,0,0,1,0,2,0
1743705589878514,7,3,2,2,2,3,2,2,1,0,0,3
1743705589879533,5,3,1,3,4,3,13,4,2,0,5,19
1743705589880515,7,4,0,2,6,4,0,4,2,4,0,4
1743705589880515,4,4,3,3,0,3,2,0,0,2,0,4
1743705589881514,2,4,3,0,0,3,1,4,2,2,1,3
1743705589882529,5,4,3,1,2,0,2,3,4,0,2,5
1743705589883527,4,4,6,3,0,2,0,3,3,3,0,2
1743705589883820,3,4,2,0,0,3,1,0,0,4,2,0
1743705589884466,6,4,0,5,0,9,2,3,3,0,4,0
1743705589885473,7,0,0,2,2,4,3,5,2,0,2,3
1743705589885473,7,0,0,4,4,0,3,0,4,2,0,4
1743705589886474,15,0,4,3,0,4,2,2,4,4,11,2
1743705589887474,5,19,7,2,4,5,2,0,4,3,0,3
1743705589921058,6,3,0,2,2,4,3,0,6,1,2,5
1743705589925427,7,3,2,4,3,3,3,4,3,4,3,3
1743705589927039,6,0,2,2,0,2,4,2,5,3,0,0
1743705589928079,5,2,0,3,2,2,3,3,1,2,5,3
1743705589929097,3,4,2,0,2,3,3,4,2,3,3,3
1743705589930102,6,2,1,3,1,4,2,4,1,0,3,0
1743705589930102,7,1,3,12,2,3,0,3,3,3,2,3
1743705589931082,4,2,1,4,2,21,4,5,1,0,0,15
1743705589932079,5,7,2,5,4,2,3,3,3,0,3,2
1743705589935083,7,0,6,2,3,3,1,0,0,3,3,0
1743705589938079,4,0,3,2,0,1,4,3,3,0,3,0
1743705589939090,5,2,0,1,3,5,3,2,3,5,3,5
1743705589940119,4,3,3,3,2,0,2,4,0,2,2,0
1743705589941392,4,4,3,0,4,1,0,2,4,3,3,4
1743705589942407,7,2,3,2,4,0,4,0,0,4,0,3
1743705589942407,8,1,0,6,4,2,2,3,2,0,0,3
1743705589944091,3,3,4,2,3,3,0,2,3,4,1,4
1743705589944091,4,0,4,3,2,4,1,4,3,0,1,0
1743705589945194,3,0,4,2,4,4,6,4,3,0,5,18
1743705589946204,5,1,5,3,3,0,4,3,3,4,3,4
1743705589947205,8,3,19,0,3,4,0,0,2,0,2,5
1743705589948193,7,3,0,2,0,4,2,2,3,4,2,2
1743705589949198,5,4,5,4,4,0,3,4,3,1,3,4
1743705589950209,8,3,2,3,2,0,2,3,3,5,3,0
1743705589951200,18,5,4,3,8,1,0,3,2,4,3,5
1743705589951200,8,3,0,2,4,4,0,3,0,3,4,0
1743705589952644,3,4,2,4,0,2,3,8,3,0,2,4
1743705589952644,22,4,2,0,4,3,4,1,4,4,3,0
1743705589953971,10,4,4,2,0,3,5,12,0,4,3,4
1743705589953971,3,0,3,0,0,4,3,0,5,3,0,2
1743705589954965,6,0,0,0,4,0,4,2,0,1,2,2
1743705589955963,5,2,2,4,2,20,2,2,1,0,3,0
1743705589956964,2,1,4,1,0,3,4,1,0,3,2,1
1743705589956964,8,4,3,6,3,2,0,4,2,0,4,1
1743705589957966,4,3,3,1,8,3,0,5,0,3,3,0
1743705589958955,7,3,1,3,1,1,3,1,0,0,2,0
1743705589959800,8,4,2,2,4,3,13,1,0,2,0,3
1743705589959800,5,0,3,1,0,3,0,0,0,4,4,3
1743705589960916,3,4,4,0,5,2,1,0,0,3,0,2
1743705589961927,5,4,2,4,4,4,3,0,2,0,3,1
1743705589962926,7,0,0,5,3,3,2,5,3,1,1,2
1743705589963926,9,0,0,0,3,2,6,2,0,3,3,13
1743705589963926,3,1,3,0,2,3,5,6,0,1,0,1
1743705589964930,3,4,4,2,4,0,4,0,3,3,0,1
1743705589965927,7,4,4,1,2,1,4,0,4,3,3,0
1743705589966925,8,1,2,4,4,3,0,2,3,2,1,4
1743705589966925,6,4,3,2,0,4,3,4,3,0,4,1
1743705589968038,9,0,3,0,4,3,0,3,3,0,4,7
1743705589968038,4,2,4,3,0,4,4,6,0,3,3,2
1743705589969137,13,1,3,1,6,0,3,5,3,3,0,3
1743705589970131,4,5,13,3,2,0,3,5,2,3,2,2
1743705589970131,8,3,1,2,5,2,2,0,2,6,2,3
1743705589982148,7,0,4,1,0,4,5,0,5,3,0,0
1743705589993975,8,2,0,2,0,4,4,3,1,2,2,0
1743705590006374,5,1,3,3,2,1,1,3,2,4,3,3
1743705590018373,9,2,0,5,3,2,3,3,4,3,4,3
1743705590029379,6,0,3,1,0,5,2,0,0,5,3,3
1743705590043369,12,0,1,0,4,1,3,3,3,0,4,8
1743705590057230,8,3,4,0,4,0,3,2,3,4,4,1
1743705590069197,8,1,2,2,2,5,4,1,0,4,2,1
1743705590081429,9,3,4,3,12,4,0,4,0,2,4,0
1743705590093984,4,4,3,3,3,0,4,3,1,0,2,2
1743705590107290,6,4,4,2,0,3,2,0,4,3,17,4
1743705590119598,7,4,4,4,7,4,3,1,2,2,0,9
1743705590132420,8,0,4,2,3,0,1,4,2,3,4,4
1743705590143692,6,4,3,1,0,3,0,0,4,0,0,1
1743705590156879,4,3,3,2,3,0,4,0,2,3,2,4
1743705590167878,5,3,3,3,2,3,3,5,10,1,0,2
1743705590180520,6,0,0,3,4,0,3,5,4,4,2,3
1743705590191752,6,20,0,5,2,0,4,0,2,1,2,2
1743705590204242,6,2,0,4,2,3,3,1,0,3,0,5
1743705590216158,5,4,1,1,5,4,12,5,4,2,1,2
1743705590228672,3,1,4,3,2,0,3,2,3,4,0,4
1743705590241053,8,2,3,4,1,3,2,1,2,3,0,4
1743705590253532,2,0,2,0,5,4,3,5,1,3,0,2
1743705590265237,7,0,4,2,4,2,0,4,4,3,3,4
1743705590278097,8,3,2,0,4,2,1,2,3,0,3,3
1743705590289989,7,0,3,3,0,3,0,2,3,0,3,2
1743705590302543,7,4,4,0,4,3,5,4,0,3,4,0
1743705590313749,5,3,0,3,4,0,3,3,0,0,11,3
1743705590327385,3,3,5,2,6,4,1,1,0,6,3,4
1743705590339428,5,3,3,0,3,4,5,1,4,0,2,4
1743705590351153,6,7,7,2,0,3,0,5,0,0,1,0
1743705590363143,5,3,5,4,3,0,4,2,4,1,3,2
1743705590376676,3,5,4,7,0,4,0,2,0,3,2,1
1743705590390043,4,4,4,0,4,0,5,0,4,5,3,0
1743705590404234,7,5,2,5,2,2,10,2,0,2,2,3
1743705590416180,7,2,4,3,0,6,4,1,0,3,3,4
1743705590428266,6,9,1,3,2,0,4,0,4,17,3,4
1743705590442440,3,2,0,6,0,0,0,4,18,0,5,3
1743705590454185,4,1,0,4,3,0,4,3,0,5,2,0
1743705590466102,21,1,5,3,0,1,0,2,0,3,2,0
1743705590477753,3,2,4,4,0,4,4,0,1,2,0,3
1743705590491575,8,2,4,0,0,3,1,6,4,2,0,3
1743705590503461,6,4,2,3,4,0,4,2,3,0,4,11
1743705590515632,7,1,2,1,1,2,4,8,9,0,2,3
1743705590528566,6,17,1,3,0,3,2,1,2,4,0,3
1743705590541811,6,2,3,2,0,3,3,16,6,4,5,2
1743705590554118,6,3,0,2,2,0,1,3,0,0,3,2
1743705590565786,2,2,4,3,2,0,4,1,3,2,5,2
1743705590577682,8,2,0,2,3,0,4,2,3,4,3,2
1743705590591584,12,1,4,3,0,2,3,6,5,2,5,3
1743705590603109,6,0,0,2,2,0,3,0,4,2,0,4
1743705590615463,7,0,2,1,3,15,3,0,0,6,2,3
1743705590627971,2,6,3,3,2,0,2,3,4,2,5,5
1743705590640124,5,10,0,4,5,3,2,0,0,0,4,0
1743705590653506,7,4,5,3,3,3,0,3,3,0,4,0
1743705590664526,6,4,0,2,2,0,3,3,2,0,4,1
1743705590677227,5,3,6,3,3,2,3,0,0,6,3,3
1743705590689469,6,2,3,1,3,2,3,0,3,3,1,0
1743705590701794,3,7,4,1,5,1,0,1,7,1,3,3
1743705590713799,5,1,0,0,1,4,0,2,0,2,0,2
1743705590726283,5,5,4,4,5,4,2,0,6,3,6,3
1743705590739405,4,3,3,0,4,3,0,2,0,0,3,0
1743705590751634,5,2,3,3,0,3,5,3,0,1,1,2
1743705590763846,7,4,2,2,1,3,3,3,2,0,1,4
1743705590777029,5,5,4,15,2,3,4,0,6,1,5,1
1743705590791463,7,1,3,5,2,0,0,2,4,2,0,3
1743705590803726,5,3,0,4,2,0,2,1,3,0,3,3
1743705590815814,4,0,4,3,3,4,3,4,3,2,3,1
1743705590827796,8,0,2,4,4,4,3,5,3,3,1,4
1743705590842600,3,0,4,0,4,4,1,4,1,22,4,11
1743705590855207,4,1,3,1,1,3,0,2,4,3,0,3
1743705590867647,7,0,3,3,4,4,0,3,0,2,4,0
1743705590880853,3,5,3,4,4,1,5,1,2,1,1,4
1743705590892345,4,0,2,0,1,3,5,4,2,2,2,2
1743705590904405,7,4,2,0,0,3,2,4,2,0,0,3
1743705590917699,8,3,2,0,6,3,3,0,4,0,3,4
1743705590928665,7,2,3,2,1,3,3,5,3,2,0,2
1743705590941370,4,4,3,2,2,0,1,3,0,4,4,12
1743705590954203,7,2,4,0,3,3,10,6,16,3,2,0
1743705590966236,8,3,0,3,3,0,4,3,6,4,4,1
1743705590978339,6,0,2,1,4,0,4,2,2,2,2,3
1743705590991794,5,2,2,4,5,3,4,0,0,13,1,1
1743705591004377,7,4,4,3,2,3,0,4,2,4,0,2
1743705591015920,7,3,3,4,2,2,4,1,3,9,6,3
1743705591028828,5,4,3,0,3,2,0,3,3,21,0,4
1743705591040999,5,2,3,3,1,0,4,3,0,4,3,0
1743705591052774,5,3,4,13,0,4,4,0,5,2,1,0
1743705591065449,3,4,1,0,6,15,0,4,3,0,3,0
1743705591076819,3,4,3,0,3,4,5,3,0,3,0,3
1743705591089681,8,4,12,3,1,0,1,0,3,2,3,2
1743705591101922,6,4,0,3,0,0,4,1,2,6,0,4
1743705591114451,6,3,0,0,2,2,3,1,0,4,1,2
1743705591126628,6,3,0,4,1,2,3,0,1,0,5,4
1743705591138314,9,0,4,16,3,2,5,6,3,2,1,4
1743705591149567,7,1,0,4,2,2,0,3,0,2,16,0
1743705591162231,7,0,3,3,19,0,0,5,0,3,0,4
1743705591174226,6,0,4,14,3,6,1,0,4,4,5,4
1743705591186226,8,3,0,3,7,6,3,0,4,3,0,2
1743705591198024,7,1,0,2,2,3,3,5,2,4,8,3
1743705591209765,6,3,0,6,4,3,0,4,1,3,0,2
1743705591222099,8,4,2,0,4,3,1,3,10,0,1,0
1743705591233379,5,5,0,2,0,4,0,4,3,1,3,3
1743705591245329,8,0,5,0,0,3,3,4,4,3,3,3
1743705591257475,2,2,0,3,2,4,0,1,3,2,5,4
1743705591269769,5,0,2,1,0,3,5,3,1,3,3,5
1743705591281062,7,4,3,2,0,4,3,0,3,2,3,1
1743705591293067,7,0,0,4,3,2,17,3,2,1,3,0
1743705591305226,7,0,0,3,2,3,6,0,5,2,4,0
1743705591316782,3,2,1,3,4,1,3,4,3,4,0,3
1743705591329488,8,2,0,3,4,1,0,4,3,2,0,3
1743705591341731,7,1,3,4,2,3,5,3,4,4,2,0
1743705591353607,8,5,0,3,4,0,4,1,4,3,0,3
1743705591365913,12,5,4,7,0,2,2,3,4,3,2,0
1743705591377123,8,2,0,0,3,2,5,1,1,1,3,1
1743705591389483,8,2,11,2,0,2,0,18,0,3,4,9
1743705591401668,3,2,2,1,3,0,4,0,3,0,4,2
1743705591413850,3,4,4,0,0,5,4,4,3,0,2,3
1743705591426748,4,3,0,5,2,0,3,8,4,1,18,4
1743705591438640,5,0,3,0,0,1,2,3,4,2,1,0
1743705591450810,8,0,3,0,3,4,2,2,2,1,1,5
1743705591462422,9,0,2,0,4,3,0,5,3,0,4,0
1743705591474584,7,1,4,2,0,2,0,4,3,3,3,4
1743705591486262,2,3,0,1,3,0,0,6,3,5,3,8
1743705591498566,6,12,2,4,5,0,1,0,3,3,1,4
1743705591510914,2,3,2,2,3,4,1,2,4,0,3,7
1743705591522540,9,0,4,4,0,4,2,5,4,3,3,2
1743705591534143,7,3,2,20,0,3,0,2,0,0,0,2
1743705591546880,6,5,2,0,4,3,0,2,0,1,0,4
1743705591559343,2,8,3,1,4,0,4,0,3,2,0,4
1743705591571548,6,3,0,1,2,2,1,5,1,1,0,3
1743705591583484,5,1,2,4,3,1,5,3,3,0,5,6
1743705591595720,7,3,7,0,4,0,3,1,4,3,3,4
1743705591607267,6,0,4,0,0,3,0,4,4,2,2,1
1743705591620192,11,4,3,0,4,1,0,5,2,1,4,2
1743705591632246,13,0,4,3,0,3,0,4,3,0,4,0
1743705591644084,7,1,0,2,1,4,4,0,3,4,2,3
1743705591656314,5,2,5,0,3,3,0,16,3,4,0,1
1743705591667792,8,0,6,2,3,0,6,0,3,3,0,3
1743705591680335,5,2,1,5,1,0,1,0,4,2,4,0
1743705591692418,3,4,3,0,4,0,2,1,1,2,0,3
1743705591705041,8,1,17,3,1,2,0,2,3,4,1,5
1743705591716543,8,4,3,3,5,1,3,3,1,2,1,4
1743705591729293,6,0,4,2,2,1,2,0,3,3,0,3
1743705591741850,7,0,2,2,0,4,2,4,3,4,16,1
1743705591752935,13,5,1,1,4,2,0,2,0,0,1,0
1743705591765596,8,2,0,0,2,1,3,5,3,5,3,1
1743705591778122,7,0,4,0,0,1,3,4,2,0,3,6
1743705591791361,3,0,5,0,1,0,4,21,0,3,3,6
1743705591804551,7,2,2,0,4,1,0,3,4,0,4,2
1743705591817425,6,4,6,4,2,1,4,11,2,3,2,4
1743705591829279,15,4,5,4,3,0,5,3,4,2,3,4
1743705591843177,8,4,3,2,3,0,1,0,5,0,5,10
1743705591854924,7,2,0,4,1,0,3,0,4,11,4,2
1743705591868032,3,1,4,15,0,3,3,5,3,2,4,3
1743705591880365,4,3,1,1,4,1,3,3,2,3,12,0
1743705591893431,7,0,3,0,4,2,0,3,2,3,0,1
1743705591905315,7,1,13,1,3,0,3,11,0,0,3,3
1743705591917332,4,1,0,4,0,3,0,2,7,0,4,3
1743705591929948,4,4,2,1,4,4,3,2,0,1,4,2
1743705591942735,5,3,2,0,1,0,5,2,5,2,0,2
1743705591954643,7,3,3,15,1,4,2,11,3,1,3,2
1743705591966734,6,5,4,4,3,0,2,0,0,4,2,3
1743705591978569,4,4,3,2,3,3,0,4,3,2,2,0
1743705591989977,7,0,4,0,4,2,14,4,0,2,0,2
1743705592004396,4,4,3,2,1,0,2,3,4,2,3,3
1743705592015556,8,4,3,0,1,0,3,4,4,4,0,1
1743705592028584,7,3,1,2,4,4,2,0,6,4,2,6
1743705592041439,3,0,3,3,4,0,2,4,3,2,5,6
1743705592052941,3,4,4,3,1,3,0,0,0,0,2,5
1743705592065299,7,2,0,5,3,3,0,1,3,0,2,0
1743705592077201,6,8,0,4,2,1,1,3,0,10,3,10
1743705592089540,7,2,0,0,0,2,4,0,3,3,5,1
1743705592101086,8,17,5,3,0,2,4,0,3,0,3,4
1743705592113887,3,3,3,3,1,3,4,5,4,4,3,0
1743705592125746,3,5,1,4,2,3,2,0,0,5,3,3
1743705592136827,5,2,4,2,0,2,0,3,2,1,2,0
1743705592148445,8,0,2,3,3,3,4,1,3,5,1,3
1743705592160147,7,4,4,0,1,1,3,4,0,5,4,0
1743705592172029,6,3,7,3,3,2,4,0,1,1,3,0
1743705592184841,3,3,1,3,2,3,2,0,4,2,1,4
1743705592198415,6,0,5,3,16,0,3,2,0,0,3,3
1743705592221554,7,2,0,4,3,3,2,2,1,3,4,4
1743705592222576,6,1,0,3,0,4,2,2,2,3,1,5
1743705592231842,5,3,4,4,2,4,0,4,4,4,3,0
1743705592243541,3,4,3,1,0,3,2,0,4,0,3,3
1743705592255702,5,1,4,4,1,4,2,1,1,2,2,4
1743705592268378,6,0,1,7,2,5,3,0,0,2,0,3
1743705592281393,10,0,2,3,3,0,4,0,4,8,0,2
1743705592293647,8,1,0,4,1,3,0,1,3,2,0,4
1743705592305719,2,5,4,3,3,0,4,3,0,4,3,3
1743705592318048,4,0,4,2,0,3,3,0,4,1,0,3
1743705592328998,9,3,3,0,3,2,0,2,2,4,2,1
1743705592341204,4,4,2,2,0,4,3,0,4,1,4,4
1743705592352539,3,4,0,3,6,0,2,0,5,0,4,4
1743705592364770,6,0,0,2,4,4,0,1,0,0,3,2
1743705592376925,7,3,2,4,2,5,3,5,0,14,4,5
1743705592388110,6,3,3,1,4,3,0,4,2,0,0,3
1743705592400107,11,2,4,0,4,4,3,0,3,18,4,4
1743705592411612,6,17,1,2,2,5,0,2,14,2,2,3
1743705592424105,2,2,4,2,3,0,4,3,5,4,3,1
1743705592435133,4,2,2,3,2,2,4,1,2,3,0,4
1743705592447913,3,4,3,3,4,3,0,1,21,0,1,0
1743705592460163,6,0,3,2,2,6,3,2,3,4,5,3
1743705592474546,6,2,4,2,2,4,0,2,1,3,1,0
1743705592487328,9,2,2,5,1,0,3,17,0,5,1,2
1743705592499444,7,4,3,0,0,0,5,1,4,3,2,2
1743705592511802,4,0,4,2,5,3,3,1,4,8,4,2
1743705592523899,7,4,2,0,5,1,5,5,1,10,4,0
1743705592536602,8,0,4,3,2,5,0,3,6,4,5,2
1743705592547826,6,3,1,0,2,7,5,3,0,4,2,4
1743705592560296,7,3,0,2,0,4,6,4,2,3,3,4
1743705592573506,7,3,0,3,2,4,2,0,5,3,3,3
1743705592584860,6,20,1,4,3,3,2,1,0,2,2,0
1743705592596780,7,0,4,2,1,3,0,1,0,2,0,12
1743705592609059,6,3,3,4,15,4,1,3,0,4,7,4
1743705592621370,7,3,2,3,0,4,3,5,1,4,0,2
1743705592633291,17,2,3,2,1,4,3,4,5,3,0,4
1743705592645860,7,10,0,4,3,5,1,6,3,2,5,3
1743705592656862,9,1,3,3,3,4,0,2,0,4,2,5
1743705592670582,7,4,2,0,5,1,4,0,2,2,0,2
1743705592682325,7,0,2,0,0,2,3,0,0,15,1,0
1743705592694684,6,0,4,0,2,2,4,0,4,3,0,1
1743705592706366,23,0,0,2,3,4,3,5,3,6,1,0
1743705592718661,5,3,4,4,3,0,2,5,0,0,0,3
1743705592730859,8,3,2,2,4,4,1,3,0,3,2,4
1743705592744029,7,0,4,4,0,3,2,0,3,0,4,0
1743705592756079,7,2,4,3,3,0,3,0,4,0,4,1
1743705592767827,7,0,2,1,6,2,1,1,7,0,3,3
1743705592780757,7,0,0,0,0,7,0,3,2,2,7,2
1743705592792122,5,4,2,2,2,2,5,10,0,3,0,0
1743705592804124,5,0,3,0,5,3,0,4,2,0,0,0
1743705592816324,2,6,4,3,0,3,4,0,3,0,4,19
1743705592828468,8,0,0,3,2,4,1,0,1,2,6,3
1743705592840182,5,0,4,2,0,4,0,2,3,5,3,4
1743705592852695,2,3,7,2,2,1,2,3,2,0,3,0
1743705592865064,7,3,2,0,3,0,3,0,4,0,4,5
1743705592876412,3,4,3,5,3,4,4,0,4,1,2,0
1743705592888410,5,1,4,18,0,2,0,2,0,3,5,3
1743705592900519,5,4,3,3,2,0,2,3,2,0,0,0
1743705592912529,8,2,0,2,4,3,0,2,2,3,0,3
1743705592924553,5,3,0,2,0,0,7,4,2,3,2,4
1743705592936853,6,0,0,0,3,9,5,3,17,3,3,4
1743705592948593,4,3,2,0,3,2,0,1,3,0,3,0
1743705592960722,6,0,4,3,0,3,3,3,0,1,1,4
1743705592973489,4,3,1,0,2,0,2,14,3,1,5,0
1743705592985851,5,3,3,0,4,4,5,0,1,2,0,2
1743705592997266,6,0,3,4,0,2,5,3,0,3,2,4
1743705593009351,2,5,10,5,4,2,4,0,4,11,4,0
1743705593021350,5,11,3,4,1,3,2,3,5,4,3,3
1743705593033620,6,4,3,2,2,0,5,3,0,4,3,4
1743705593045731,2,2,0,3,4,0,3,0,16,4,0,1
1743705593057327,7,0,4,2,4,0,3,3,3,0,1,0
1743705593070169,3,3,0,4,5,4,2,2,5,1,8,1
1743705593081974,6,1,0,5,2,0,3,2,17,0,3,2
1743705593094220,4,3,1,4,3,0,1,2,3,0,3,3
1743705593105935,7,0,0,4,3,0,3,2,3,7,1,2
1743705593118228,3,2,20,4,0,2,6,3,5,2,3,0
1743705593130008,7,0,4,2,0,2,0,2,3,3,20,4
1743705593142504,4,3,3,2,0,3,1,1,3,2,5,1
1743705593153878,8,3,1,2,0,2,0,3,1,5,3,4
1743705593165806,6,4,3,2,0,6,1,3,2,1,0,3
1743705593178062,6,3,0,2,0,1,4,1,2,0,4,4
1743705593190338,8,3,1,3,4,2,4,0,3,3,2,0
1743705593202327,8,0,4,3,0,2,0,1,0,3,1,3
1743705593213844,9,2,0,2,0,3,0,0,3,0,0,1
1743705593226713,10,4,2,0,4,2,3,3,1,21,4,3
1743705593238436,7,3,0,0,4,0,2,0,0,0,3,0
1743705593250103,7,0,3,0,3,1,5,2,0,4,3,4
1743705593262545,7,12,0,3,3,1,2,0,0,4,3,4
1743705593274320,5,10,3,1,2,4,5,0,2,0,4,4
1743705593286309,6,14,6,2,2,2,3,0,0,2,0,5
1743705593298690,8,15,0,4,4,3,10,0,6,2,4,4
1743705593310561,5,15,3,0,2,2,3,3,3,0,2,4
1743705593322034,8,12,4,4,3,0,2,4,2,2,0,1
1743705593334689,4,18,2,0,0,4,2,2,4,3,0,4
1743705593347112,3,19,4,6,3,5,2,2,2,1,3,3
